p_set,p,q,status,snapshot,generator
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G7-RM3-60
,274.3293596803314,116.76650917579926,,1997-11-03 04:15:00,G0
0.013095117770718073,0.013095117770718073,-119.88417342513556,,1997-11-03 04:15:00,G0-RM3-60
,40.0,68.31819425369946,,1997-11-03 04:15:00,G1
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G1-RM3-60
,0.0,45.19681357629037,,1997-11-03 04:15:00,G2
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G2-RM3-60
,0.0,56.631963744477815,,1997-11-03 04:15:00,G3
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G3-RM3-60
,0.0,23.860854651595716,,1997-11-03 04:15:00,G4
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G4-RM3-60
,0.0,18.157462788701945,,1997-11-03 04:15:00,G5
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G5-RM3-60
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G6-RM3-60
0.013095117770718073,0.013095117770718073,0.0,,1997-11-03 04:15:00,G7-RM3-60
,274.6547893090913,116.7180218249836,,1997-11-03 04:20:00,G0
0.018952560966505255,0.018952560966505255,-119.89299241651311,,1997-11-03 04:20:00,G0-RM3-60
,40.0,68.41643037678634,,1997-11-03 04:20:00,G1
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G1-RM3-60
,0.0,45.25491131000077,,1997-11-03 04:20:00,G2
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G2-RM3-60
,0.0,56.69358826376285,,1997-11-03 04:20:00,G3
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G3-RM3-60
,0.0,23.869642566951963,,1997-11-03 04:20:00,G4
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G4-RM3-60
,0.0,18.169359490593166,,1997-11-03 04:20:00,G5
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G5-RM3-60
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G6-RM3-60
0.018952560966505255,0.018952560966505255,0.0,,1997-11-03 04:20:00,G7-RM3-60
,275.00135419886954,116.6647109963562,,1997-11-03 04:25:00,G0
0.021203561241830114,0.021203561241830114,-119.89638123608064,,1997-11-03 04:25:00,G0-RM3-60
,40.0,68.51274485762455,,1997-11-03 04:25:00,G1
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G1-RM3-60
,0.0,45.311842922630845,,1997-11-03 04:25:00,G2
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G2-RM3-60
,0.0,56.753985025528486,,1997-11-03 04:25:00,G3
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G3-RM3-60
,0.0,23.878257315394926,,1997-11-03 04:25:00,G4
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G4-RM3-60
,0.0,18.181024433669304,,1997-11-03 04:25:00,G5
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G5-RM3-60
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G6-RM3-60
0.021203561241830114,0.021203561241830114,0.0,,1997-11-03 04:25:00,G7-RM3-60
,275.3991627630782,116.60011548025267,,1997-11-03 04:30:00,G0
0.01589248939408972,0.01589248939408972,-119.88838529857547,,1997-11-03 04:30:00,G0-RM3-60
,40.0,68.60676423585221,,1997-11-03 04:30:00,G1
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G1-RM3-60
,0.0,45.36738965724871,,1997-11-03 04:30:00,G2
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G2-RM3-60
,0.0,56.81292134406918,,1997-11-03 04:30:00,G3
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G3-RM3-60
,0.0,23.886665578138583,,1997-11-03 04:30:00,G4
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G4-RM3-60
,0.0,18.19241232224431,,1997-11-03 04:30:00,G5
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G5-RM3-60
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G6-RM3-60
0.01589248939408972,0.01589248939408972,0.0,,1997-11-03 04:30:00,G7-RM3-60
,275.7517094006037,116.54459902866475,,1997-11-03 04:35:00,G0
0.014962903007088805,0.014962903007088805,-119.88698569138397,,1997-11-03 04:35:00,G0-RM3-60
,40.0,68.69811435721721,,1997-11-03 04:35:00,G1
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G1-RM3-60
,0.0,45.42133273514106,,1997-11-03 04:35:00,G2
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G2-RM3-60
,0.0,56.87016439021214,,1997-11-03 04:35:00,G3
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G3-RM3-60
,0.0,23.89483399087498,,1997-11-03 04:35:00,G4
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G4-RM3-60
,0.0,18.203477764083118,,1997-11-03 04:35:00,G5
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G5-RM3-60
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G6-RM3-60
0.014962903007088805,0.014962903007088805,0.0,,1997-11-03 04:35:00,G7-RM3-60
,276.0704934167764,116.49564225101167,,1997-11-03 04:40:00,G0
0.016797413268947625,0.016797413268947625,-119.8897477463833,,1997-11-03 04:40:00,G0-RM3-60
,40.0,68.78642282193385,,1997-11-03 04:40:00,G1
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G1-RM3-60
,0.0,45.47345477039812,,1997-11-03 04:40:00,G2
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G2-RM3-60
,0.0,56.925482702016275,,1997-11-03 04:40:00,G3
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G3-RM3-60
,0.0,23.902729361372366,,1997-11-03 04:40:00,G4
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G4-RM3-60
,0.0,18.21417556798709,,1997-11-03 04:40:00,G5
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G5-RM3-60
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G6-RM3-60
0.016797413268947625,0.016797413268947625,0.0,,1997-11-03 04:40:00,G7-RM3-60
,276.3896735612849,116.44592611948346,,1997-11-03 04:45:00,G0
0.01693575174032432,0.01693575174032432,-119.8899560255923,,1997-11-03 04:45:00,G0-RM3-60
,40.0,68.87132150148722,,1997-11-03 04:45:00,G1
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G1-RM3-60
,0.0,45.523541216893065,,1997-11-03 04:45:00,G2
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G2-RM3-60
,0.0,56.97864773235818,,1997-11-03 04:45:00,G3
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G3-RM3-60
,0.0,23.910318892859667,,1997-11-03 04:45:00,G4
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G4-RM3-60
,0.0,18.224461049935055,,1997-11-03 04:45:00,G5
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G5-RM3-60
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G6-RM3-60
0.01693575174032432,0.01693575174032432,0.0,,1997-11-03 04:45:00,G7-RM3-60
,276.6815113762458,116.40124572101433,,1997-11-03 04:50:00,G0
0.01869366993580584,0.01869366993580584,-119.89260265258373,,1997-11-03 04:50:00,G0-RM3-60
,40.0,68.95244910050573,,1997-11-03 04:50:00,G1
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G1-RM3-60
,0.0,45.57138183441742,,1997-11-03 04:50:00,G2
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G2-RM3-60
,0.0,57.02943541916309,,1997-11-03 04:50:00,G3
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G3-RM3-60
,0.0,23.917570411114326,,1997-11-03 04:50:00,G4
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G4-RM3-60
,0.0,18.23429034491724,,1997-11-03 04:50:00,G5
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G5-RM3-60
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G6-RM3-60
0.01869366993580584,0.01869366993580584,0.0,,1997-11-03 04:50:00,G7-RM3-60
,277.0026385808901,116.34952324706882,,1997-11-03 04:55:00,G0
0.014797298133089054,0.014797298133089054,-119.88673634983803,,1997-11-03 04:55:00,G0-RM3-60
,40.0,69.0294537388339,,1997-11-03 04:55:00,G1
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G1-RM3-60
,0.0,45.61677216002157,,1997-11-03 04:55:00,G2
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G2-RM3-60
,0.0,57.077627763258604,,1997-11-03 04:55:00,G3
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G3-RM3-60
,0.0,23.924452593075628,,1997-11-03 04:55:00,G4
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G4-RM3-60
,0.0,18.243620721433363,,1997-11-03 04:55:00,G5
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G5-RM3-60
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G6-RM3-60
0.014797298133089054,0.014797298133089054,0.0,,1997-11-03 04:55:00,G7-RM3-60
,277.27533009714006,116.30714762102266,,1997-11-03 05:00:00,G0
0.01484985406273779,0.01484985406273779,-119.88681548031529,,1997-11-03 05:00:00,G0-RM3-60
,40.0,69.10199552775848,,1997-11-03 05:00:00,G1
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G1-RM3-60
,0.0,45.659514970154966,,1997-11-03 05:00:00,G2
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G2-RM3-60
,0.0,57.123014398270314,,1997-11-03 05:00:00,G3
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G3-RM3-60
,0.0,23.93093519468803,,1997-11-03 05:00:00,G4
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G4-RM3-60
,0.0,18.25241089546847,,1997-11-03 05:00:00,G5
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G5-RM3-60
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G6-RM3-60
0.01484985406273779,0.01484985406273779,0.0,,1997-11-03 05:00:00,G7-RM3-60
,277.54829713454143,116.26372450444413,,1997-11-03 05:05:00,G0
0.012584976001248926,0.012584976001248926,-119.88340530083568,,1997-11-03 05:05:00,G0-RM3-60
,40.0,69.16974911350741,,1997-11-03 05:05:00,G1
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G1-RM3-60
,0.0,45.699421718862226,,1997-11-03 05:05:00,G2
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G2-RM3-60
,0.0,57.16539413655062,,1997-11-03 05:05:00,G3
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G3-RM3-60
,0.0,23.936989275622782,,1997-11-03 05:05:00,G4
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G4-RM3-60
,0.0,18.26062134064708,,1997-11-03 05:05:00,G5
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G5-RM3-60
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G6-RM3-60
0.012584976001248926,0.012584976001248926,0.0,,1997-11-03 05:05:00,G7-RM3-60
,277.74166570704915,116.2361037133098,,1997-11-03 05:10:00,G0
0.017890810555137922,0.017890810555137922,-119.89139392316066,,1997-11-03 05:10:00,G0-RM3-60
,40.0,69.2324061606557,,1997-11-03 05:10:00,G1
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G1-RM3-60
,0.0,45.73631393715601,,1997-11-03 05:10:00,G2
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G2-RM3-60
,0.0,57.20457647496459,,1997-11-03 05:10:00,G3
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G3-RM3-60
,0.0,23.942587418481736,,1997-11-03 05:10:00,G4
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G4-RM3-60
,0.0,18.268214591216108,,1997-11-03 05:10:00,G5
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G5-RM3-60
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G6-RM3-60
0.017890810555137922,0.017890810555137922,0.0,,1997-11-03 05:10:00,G7-RM3-60
,277.936328134655,116.20708153463858,,1997-11-03 05:15:00,G0
0.02047731373786327,0.02047731373786327,-119.89528790821511,,1997-11-03 05:15:00,G0-RM3-60
,40.0,69.28967774799503,,1997-11-03 05:15:00,G1
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G1-RM3-60
,0.0,45.77002457878726,,1997-11-03 05:15:00,G2
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G2-RM3-60
,0.0,57.24038304439895,,1997-11-03 05:15:00,G3
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G3-RM3-60
,0.0,23.947703940094257,,1997-11-03 05:15:00,G4
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G4-RM3-60
,0.0,18.275155534485968,,1997-11-03 05:15:00,G5
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G5-RM3-60
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G6-RM3-60
0.02047731373786327,0.02047731373786327,0.0,,1997-11-03 05:15:00,G7-RM3-60
,278.1290112182716,116.17728839694377,,1997-11-03 05:20:00,G0
0.020633177968939976,0.020633177968939976,-119.89552255515487,,1997-11-03 05:20:00,G0-RM3-60
,40.0,69.34129664976206,,1997-11-03 05:20:00,G1
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G1-RM3-60
,0.0,45.80039929789872,,1997-11-03 05:20:00,G2
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G2-RM3-60
,0.0,57.27264898713592,,1997-11-03 05:20:00,G3
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G3-RM3-60
,0.0,23.952315092544282,,1997-11-03 05:20:00,G4
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G4-RM3-60
,0.0,18.281411689395743,,1997-11-03 05:20:00,G5
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G5-RM3-60
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G6-RM3-60
0.020633177968939976,0.020633177968939976,0.0,,1997-11-03 05:20:00,G7-RM3-60
,278.3143843469946,116.14779658308635,,1997-11-03 05:25:00,G0
0.018916551183199397,0.018916551183199397,-119.89293820343033,,1997-11-03 05:25:00,G0-RM3-60
,40.0,69.38701947584042,,1997-11-03 05:25:00,G1
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G1-RM3-60
,0.0,45.82729764454203,,1997-11-03 05:25:00,G2
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G2-RM3-60
,0.0,57.30122424672865,,1997-11-03 05:25:00,G3
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G3-RM3-60
,0.0,23.95639925163734,,1997-11-03 05:25:00,G4
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G4-RM3-60
,0.0,18.286953467957723,,1997-11-03 05:25:00,G5
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G5-RM3-60
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G6-RM3-60
0.018916551183199397,0.018916551183199397,0.0,,1997-11-03 05:25:00,G7-RM3-60
,278.4785032874529,116.12150937295692,,1997-11-03 05:30:00,G0
0.01697913408953299,0.01697913408953299,-119.89002134092777,,1997-11-03 05:30:00,G0-RM3-60
,40.0,69.42662864573376,,1997-11-03 05:30:00,G1
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G1-RM3-60
,0.0,45.85059416473577,,1997-11-03 05:30:00,G2
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G2-RM3-60
,0.0,57.32597475572802,,1997-11-03 05:30:00,G3
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G3-RM3-60
,0.0,23.959937090613487,,1997-11-03 05:30:00,G4
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G4-RM3-60
,0.0,18.2917544164766,,1997-11-03 05:30:00,G5
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G5-RM3-60
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G6-RM3-60
0.01697913408953299,0.01697913408953299,0.0,,1997-11-03 05:30:00,G7-RM3-60
,278.59250481570643,116.1044968173745,,1997-11-03 05:35:00,G0
0.018358685971237625,0.018358685971237625,-119.89209832649253,,1997-11-03 05:35:00,G0-RM3-60
,40.0,69.45993417267391,,1997-11-03 05:35:00,G1
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G1-RM3-60
,0.0,45.870179392644175,,1997-11-03 05:35:00,G2
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G2-RM3-60
,0.0,57.3467835076528,,1997-11-03 05:35:00,G3
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G3-RM3-60
,0.0,23.96291173707127,,1997-11-03 05:35:00,G4
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G4-RM3-60
,0.0,18.295791433636825,,1997-11-03 05:35:00,G5
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G5-RM3-60
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G6-RM3-60
0.018358685971237625,0.018358685971237625,0.0,,1997-11-03 05:35:00,G7-RM3-60
,278.7118914901837,116.08496211513273,,1997-11-03 05:40:00,G0
0.016012510568458684,0.016012510568458684,-119.88856600324368,,1997-11-03 05:40:00,G0-RM3-60
,40.0,69.48677523618375,,1997-11-03 05:40:00,G1
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G1-RM3-60
,0.0,45.885960723525734,,1997-11-03 05:40:00,G2
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G2-RM3-60
,0.0,57.36355150063805,,1997-11-03 05:40:00,G3
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G3-RM3-60
,0.0,23.965308911207256,,1997-11-03 05:40:00,G4
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G4-RM3-60
,0.0,18.299044962778062,,1997-11-03 05:40:00,G5
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G5-RM3-60
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G6-RM3-60
0.016012510568458684,0.016012510568458684,0.0,,1997-11-03 05:40:00,G7-RM3-60
,278.79725806978615,116.07122277422872,,1997-11-03 05:45:00,G0
0.014829442379244849,0.014829442379244849,-119.88678474761389,,1997-11-03 05:45:00,G0-RM3-60
,40.0,69.50702152379984,,1997-11-03 05:45:00,G1
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G1-RM3-60
,0.0,45.897863157390944,,1997-11-03 05:45:00,G2
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G2-RM3-60
,0.0,57.37619854173912,,1997-11-03 05:45:00,G3
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G3-RM3-60
,0.0,23.967117043728468,,1997-11-03 05:45:00,G4
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G4-RM3-60
,0.0,18.301499155987624,,1997-11-03 05:45:00,G5
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G5-RM3-60
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G6-RM3-60
0.014829442379244849,0.014829442379244849,0.0,,1997-11-03 05:45:00,G7-RM3-60
,278.8085441975358,116.07174234180687,,1997-11-03 05:50:00,G0
0.01979497609914007,0.01979497609914007,-119.89426066878154,,1997-11-03 05:50:00,G0-RM3-60
,40.0,69.52057432523333,,1997-11-03 05:50:00,G1
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G1-RM3-60
,0.0,45.90582990469052,,1997-11-03 05:50:00,G2
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G2-RM3-60
,0.0,57.384663902233896,,1997-11-03 05:50:00,G3
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G3-RM3-60
,0.0,23.968327371956295,,1997-11-03 05:50:00,G4
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G4-RM3-60
,0.0,18.30314200792685,,1997-11-03 05:50:00,G5
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G5-RM3-60
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G6-RM3-60
0.01979497609914007,0.01979497609914007,0.0,,1997-11-03 05:50:00,G7-RM3-60
,278.8432403366709,116.06585087172957,,1997-11-03 05:55:00,G0
0.018637101536698394,0.018637101536698394,-119.89251748780873,,1997-11-03 05:55:00,G0-RM3-60
,40.0,69.52736736533875,,1997-11-03 05:55:00,G1
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G1-RM3-60
,0.0,45.909822846957624,,1997-11-03 05:55:00,G2
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G2-RM3-60
,0.0,57.388906816191444,,1997-11-03 05:55:00,G3
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G3-RM3-60
,0.0,23.968934012995227,,1997-11-03 05:55:00,G4
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G4-RM3-60
,0.0,18.303965457749293,,1997-11-03 05:55:00,G5
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G5-RM3-60
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G6-RM3-60
0.018637101536698394,0.018637101536698394,0.0,,1997-11-03 05:55:00,G7-RM3-60
,278.88087040071656,116.05787878132824,,1997-11-03 06:00:00,G0
0.013911897492918863,0.013911897492918863,-119.88540323893038,,1997-11-03 06:00:00,G0-RM3-60
,40.0,69.52736736533875,,1997-11-03 06:00:00,G1
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G1-RM3-60
,0.0,45.909822846957624,,1997-11-03 06:00:00,G2
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G2-RM3-60
,0.0,57.388906816191444,,1997-11-03 06:00:00,G3
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G3-RM3-60
,0.0,23.968934012995227,,1997-11-03 06:00:00,G4
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G4-RM3-60
,0.0,18.303965457749293,,1997-11-03 06:00:00,G5
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G5-RM3-60
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G6-RM3-60
0.013911897492918863,0.013911897492918863,0.0,,1997-11-03 06:00:00,G7-RM3-60
,278.8453231142218,116.06395038833841,,1997-11-03 06:05:00,G0
0.015176641795537632,0.015176641795537632,-119.88730750402729,,1997-11-03 06:05:00,G0-RM3-60
,40.0,69.52057432523333,,1997-11-03 06:05:00,G1
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G1-RM3-60
,0.0,45.90582990469052,,1997-11-03 06:05:00,G2
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G2-RM3-60
,0.0,57.384663902233896,,1997-11-03 06:05:00,G3
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G3-RM3-60
,0.0,23.968327371956295,,1997-11-03 06:05:00,G4
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G4-RM3-60
,0.0,18.30314200792685,,1997-11-03 06:05:00,G5
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G5-RM3-60
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G6-RM3-60
0.015176641795537632,0.015176641795537632,0.0,,1997-11-03 06:05:00,G7-RM3-60
,278.79955129838834,116.07073695882738,,1997-11-03 06:10:00,G0
0.014541482569319659,0.014541482569319659,-119.88635118159874,,1997-11-03 06:10:00,G0-RM3-60
,40.0,69.50702152379984,,1997-11-03 06:10:00,G1
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G1-RM3-60
,0.0,45.897863157390944,,1997-11-03 06:10:00,G2
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G2-RM3-60
,0.0,57.37619854173912,,1997-11-03 06:10:00,G3
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G3-RM3-60
,0.0,23.967117043728468,,1997-11-03 06:10:00,G4
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G4-RM3-60
,0.0,18.301499155987624,,1997-11-03 06:10:00,G5
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G5-RM3-60
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G6-RM3-60
0.014541482569319659,0.014541482569319659,0.0,,1997-11-03 06:10:00,G7-RM3-60
,278.67989104796146,116.09174177477772,,1997-11-03 06:15:00,G0
0.02003081446163669,0.02003081446163669,-119.89461571827255,,1997-11-03 06:15:00,G0-RM3-60
,40.0,69.48677523618375,,1997-11-03 06:15:00,G1
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G1-RM3-60
,0.0,45.885960723525734,,1997-11-03 06:15:00,G2
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G2-RM3-60
,0.0,57.36355150063805,,1997-11-03 06:15:00,G3
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G3-RM3-60
,0.0,23.965308911207256,,1997-11-03 06:15:00,G4
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G4-RM3-60
,0.0,18.299044962778062,,1997-11-03 06:15:00,G5
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G5-RM3-60
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G6-RM3-60
0.02003081446163669,0.02003081446163669,0.0,,1997-11-03 06:15:00,G7-RM3-60
,278.59136374774266,116.10473856757972,,1997-11-03 06:20:00,G0
0.01850197026539577,0.01850197026539577,-119.89231404475021,,1997-11-03 06:20:00,G0-RM3-60
,40.0,69.45993417267391,,1997-11-03 06:20:00,G1
0.01850197026539577,0.01850197026539577,0.0,,1997-11-03 06:20:00,G1-RM3-60
,0.0,45.870179392644175,,1997-11-03 06:20:00,G2
