BUS_ID,TYPE,Pd,Qd,Pg,Qg,P,Q,V_PU,V_KV,BASE_KV,ANGLE_DEG,ANGLE_RAD,MISMATCH,timestamp
1,3,0.0,0.0,276.2822265625,110.23055267333984,276.2822265625,110.23055267333984,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,1.862645149230957e-07,1997-11-03 04:50:00
2,2,22.640806198120117,12.700000762939453,40.0,50.0,17.359193801879883,37.29999923706055,1.0420145988464355,137.54592895507812,132.0,92.78253936767578,1.6193602085113525,0.0289904847741127,1997-11-03 04:50:00
3,1,2.5040524005889893,1.2000000476837158,0.0,0.0,-2.5040524005889893,-1.2000000476837158,1.01956307888031,134.58233642578125,132.0,90.5065689086914,1.579637050628662,9.848585614236072e-05,1997-11-03 04:50:00
4,1,7.929498672485352,1.600000023841858,0.0,0.0,-7.929498672485352,-1.600000023841858,1.010491967201233,133.38494873046875,132.0,88.65908813476562,1.54739248752594,0.0013226197334006429,1997-11-03 04:50:00
5,2,98.28404998779297,19.0,0.0,39.74788284301758,-98.28404998779297,20.747882843017578,1.0099999904632568,133.3199920654297,132.0,83.52831268310547,1.457843542098999,0.0018656253814697266,1997-11-03 04:50:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0093871355056763,133.23910522460938,132.0,86.78521728515625,1.5146872997283936,0.0018920045113191009,1997-11-03 04:50:00
7,1,23.788496017456055,10.899999618530273,0.0,0.0,-23.788496017456055,-10.899999618530273,1.0016876459121704,132.22276306152344,132.0,84.89360809326172,1.4816725254058838,8.275512664113194e-05,1997-11-03 04:50:00
8,2,31.300655364990234,30.000001907348633,0.0,40.0,-31.300655364990234,9.999998092651367,1.0099999904632568,133.32000732421875,132.0,85.98855590820312,1.50078284740448,0.06912854313850403,1997-11-03 04:50:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0501463413238525,1.0501463413238525,1.0,83.6040267944336,1.459165096282959,5.9604644775390625e-06,1997-11-03 04:50:00
10,1,6.051459789276123,2.0,0.0,0.0,-6.051459789276123,-2.0,1.0441285371780396,34.456241607666016,33.0,81.94168853759766,1.4301517009735107,1.212866663991008e-05,1997-11-03 04:50:00
11,2,0.0,0.0,0.0,16.570026397705078,0.0,16.570026397705078,1.0820000171661377,11.901999473571777,11.0,83.6040267944336,1.459165096282959,3.608259524501278e-11,1997-11-03 04:50:00
12,1,11.685577392578125,7.500000476837158,0.0,0.0,-11.685577392578125,-7.500000476837158,1.0564119815826416,34.861595153808594,33.0,82.73977661132812,1.4440810680389404,5.188193972571753e-05,1997-11-03 04:50:00
13,2,0.0,0.0,0.0,11.15980339050293,0.0,11.15980339050293,1.0709999799728394,11.781000137329102,11.0,82.73977661132812,1.4440810680389404,1.7633637605651842e-11,1997-11-03 04:50:00
14,1,6.468801021575928,1.600000023841858,0.0,0.0,-6.468801021575928,-1.600000023841858,1.0411661863327026,34.35848617553711,33.0,81.80120086669922,1.4276998043060303,3.182889486197382e-06,1997-11-03 04:50:00
15,1,8.555511474609375,2.5,0.0,0.0,-8.555511474609375,-2.5,1.036439061164856,34.202491760253906,33.0,81.701416015625,1.4259581565856934,4.3930398874181265e-07,1997-11-03 04:50:00
16,1,3.651742935180664,1.7999999523162842,0.0,0.0,-3.651742935180664,-1.7999999523162842,1.043385624885559,34.431724548339844,33.0,82.12261199951172,1.4333094358444214,3.725290298461914e-07,1997-11-03 04:50:00
17,1,9.390195846557617,5.800000190734863,0.0,0.0,-9.390195846557617,-5.800000190734863,1.038821816444397,34.28112030029297,33.0,81.76978302001953,1.4271514415740967,4.713081125373719e-06,1997-11-03 04:50:00
18,1,3.3387362957000732,0.8999999761581421,0.0,0.0,-3.3387362957000732,-0.8999999761581421,1.026659369468689,33.8797607421875,33.0,81.0539779663086,1.4146583080291748,1.5611810795235215e-06,1997-11-03 04:50:00
19,1,9.911873817443848,3.4000000953674316,0.0,0.0,-9.911873817443848,-3.4000000953674316,1.0241039991378784,33.795433044433594,33.0,80.87064361572266,1.4114584922790527,4.464766789169516e-06,1997-11-03 04:50:00
20,1,2.2953813076019287,0.699999988079071,0.0,0.0,-2.2953813076019287,-0.699999988079071,1.028306484222412,33.934112548828125,33.0,81.07823944091797,1.4150817394256592,8.330002287948446e-07,1997-11-03 04:50:00
21,1,18.25871467590332,11.199999809265137,0.0,0.0,-18.25871467590332,-11.199999809265137,1.0314643383026123,34.03832244873047,33.0,81.47154235839844,1.4219461679458618,8.024520866456442e-06,1997-11-03 04:50:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0320004224777222,34.05601501464844,33.0,81.48703002929688,1.4222164154052734,6.715862355122226e-07,1997-11-03 04:50:00
23,1,3.3387362957000732,1.600000023841858,0.0,0.0,-3.3387362957000732,-1.600000023841858,1.0257052183151245,33.84827423095703,33.0,81.28649139404297,1.4187164306640625,1.2495003147705575e-06,1997-11-03 04:50:00
24,1,9.077189445495605,6.700000286102295,0.0,0.0,-9.077189445495605,-6.700000286102295,1.0199928283691406,33.65976333618164,33.0,81.09837341308594,1.4154331684112549,3.835421011899598e-06,1997-11-03 04:50:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0158156156539917,33.521915435791016,33.0,81.54147338867188,1.4231666326522827,2.7939677238464355e-07,1997-11-03 04:50:00
26,1,3.651742935180664,2.299999952316284,0.0,0.0,-3.651742935180664,-2.299999952316284,0.9977123737335205,32.92450714111328,33.0,81.08776092529297,1.415247917175293,1.591444743098691e-06,1997-11-03 04:50:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.021957278251648,33.72459030151367,33.0,82.09357452392578,1.432802677154541,2.838624823198188e-06,1997-11-03 04:50:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.005959153175354,132.78660583496094,132.0,86.13002014160156,1.5032519102096558,4.6891327656339854e-05,1997-11-03 04:50:00
29,1,2.5040524005889893,0.8999999761581421,0.0,0.0,-2.5040524005889893,-0.8999999761581421,1.0014396905899048,33.04751205444336,33.0,80.79853057861328,1.4101998805999756,1.51608332998876e-06,1997-11-03 04:50:00
30,1,11.059564590454102,1.899999976158142,0.0,0.0,-11.059564590454102,-1.899999976158142,0.9895326495170593,32.65457534790039,33.0,79.87020111083984,1.3939975500106812,7.214594916149508e-06,1997-11-03 04:50:00
31,2,0.0,0.0,0.14954936504364014,-119.89241027832031,0.14954936504364014,-119.89241027832031,1.0,132.0,132.0,99.08370971679688,1.7293363809585571,0.0,1997-11-03 04:50:00
1,3,0.0,0.0,276.60931396484375,110.30087280273438,276.60931396484375,110.30087280273438,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,6.426125764846802e-06,1997-11-03 04:55:00
2,2,22.660140991210938,12.700000762939453,40.0,50.0,17.339859008789062,37.29999923706055,1.0419620275497437,137.5389862060547,132.0,92.77659606933594,1.6192564964294434,1.2287812751310412e-05,1997-11-03 04:55:00
3,1,2.506190776824951,1.2000000476837158,0.0,0.0,-2.506190776824951,-1.2000000476837158,1.0194971561431885,134.57362365722656,132.0,90.49867248535156,1.5794992446899414,7.450580596923828e-07,1997-11-03 04:55:00
4,1,7.936270713806152,1.600000023841858,0.0,0.0,-7.936270713806152,-1.600000023841858,1.010414481163025,133.3747100830078,132.0,88.64922332763672,1.547220230102539,6.0068500715715345e-06,1997-11-03 04:55:00
5,2,98.36798095703125,19.0,0.0,39.86164093017578,-98.36798095703125,20.86164093017578,1.0099999904632568,133.3199920654297,132.0,83.51203155517578,1.45755934715271,0.0,1997-11-03 04:55:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0092984437942505,133.22738647460938,132.0,86.77355194091797,1.5144836902618408,6.664001830358757e-06,1997-11-03 04:55:00
7,1,23.80881118774414,10.899999618530273,0.0,0.0,-23.80881118774414,-10.899999618530273,1.0016310214996338,132.21530151367188,132.0,84.87945556640625,1.481425404548645,7.450580596923828e-07,1997-11-03 04:55:00
8,2,31.32738494873047,30.000001907348633,0.0,40.0,-31.32738494873047,9.999998092651367,1.0098830461502075,133.3045654296875,132.0,85.97651672363281,1.5005728006362915,1.6660003893775865e-05,1997-11-03 04:55:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0500904321670532,1.0500904321670532,1.0,83.58916473388672,1.4589056968688965,7.450580596923828e-07,1997-11-03 04:55:00
10,1,6.0566277503967285,2.0,0.0,0.0,-6.0566277503967285,-2.0,1.044063925743103,34.45410919189453,33.0,81.9251937866211,1.4298639297485352,3.3320009151793784e-06,1997-11-03 04:55:00
11,2,0.0,0.0,0.0,16.59910011291504,0.0,16.59910011291504,1.0820000171661377,11.902000427246094,11.0,83.58916473388672,1.4589056968688965,2.6036811595631093e-11,1997-11-03 04:55:00
12,1,11.695556640625,7.500000476837158,0.0,0.0,-11.695556640625,-7.500000476837158,1.0563699007034302,34.860206604003906,33.0,82.72392272949219,1.4438042640686035,3.071953187827603e-06,1997-11-03 04:55:00
13,2,0.0,0.0,0.0,11.191976547241211,0.0,11.191976547241211,1.0709999799728394,11.780999183654785,11.0,82.72392272949219,1.4438042640686035,1.772505753283582e-11,1997-11-03 04:55:00
14,1,6.474325656890869,1.600000023841858,0.0,0.0,-6.474325656890869,-1.600000023841858,1.0411126613616943,34.356719970703125,33.0,81.78434753417969,1.427405595779419,0.0,1997-11-03 04:55:00
15,1,8.562817573547363,2.5,0.0,0.0,-8.562817573547363,-2.5,1.0363802909851074,34.2005500793457,33.0,81.68446350097656,1.4256622791290283,7.46511830129748e-07,1997-11-03 04:55:00
16,1,3.6548614501953125,1.7999999523162842,0.0,0.0,-3.6548614501953125,-1.7999999523162842,1.043330192565918,34.42989730834961,33.0,82.10616302490234,1.433022379875183,8.330002287948446e-07,1997-11-03 04:55:00
17,1,9.398215293884277,5.800000190734863,0.0,0.0,-9.398215293884277,-5.800000190734863,1.0387581586837769,34.27901840209961,33.0,81.75302124023438,1.426858901977539,3.8399414847845037e-07,1997-11-03 04:55:00
18,1,3.341587543487549,0.8999999761581421,0.0,0.0,-3.341587543487549,-0.8999999761581421,1.0265910625457764,33.877506256103516,33.0,81.03636169433594,1.4143508672714233,0.0,1997-11-03 04:55:00
19,1,9.920337677001953,3.4000000953674316,0.0,0.0,-9.920337677001953,-3.4000000953674316,1.0240321159362793,33.793060302734375,33.0,80.85285949707031,1.4111480712890625,1.9199707423922519e-07,1997-11-03 04:55:00
20,1,2.2973415851593018,0.699999988079071,0.0,0.0,-2.2973415851593018,-0.699999988079071,1.0282360315322876,33.93178939819336,33.0,81.06071472167969,1.4147758483886719,0.0,1997-11-03 04:55:00
21,1,18.274307250976562,11.199999809265137,0.0,0.0,-18.274307250976562,-11.199999809265137,1.031393051147461,34.035972595214844,33.0,81.4544448852539,1.4216477870941162,0.0,1997-11-03 04:55:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0319291353225708,34.05366134643555,33.0,81.46995544433594,1.421918511390686,1.862645149230957e-07,1997-11-03 04:55:00
23,1,3.341587543487549,1.600000023841858,0.0,0.0,-3.341587543487549,-1.600000023841858,1.0256348848342896,33.845951080322266,33.0,81.26908874511719,1.418412685394287,0.0,1997-11-03 04:55:00
24,1,9.084940910339355,6.700000286102295,0.0,0.0,-9.084940910339355,-6.700000286102295,1.0199114084243774,33.65707778930664,33.0,81.08082580566406,1.415126919746399,3.8399414847845037e-07,1997-11-03 04:55:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0157214403152466,33.51880645751953,33.0,81.5244140625,1.4228689670562744,3.725290298461914e-07,1997-11-03 04:55:00
26,1,3.6548614501953125,2.299999952316284,0.0,0.0,-3.6548614501953125,-2.299999952316284,0.9976083040237427,32.92107391357422,33.0,81.0699462890625,1.4149370193481445,0.0,1997-11-03 04:55:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0218597650527954,33.72137451171875,33.0,82.07723236083984,1.432517409324646,4.3930398874181265e-07,1997-11-03 04:55:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0058612823486328,132.77369689941406,132.0,86.1177749633789,1.5030381679534912,3.725290298461914e-07,1997-11-03 04:55:00
29,1,2.506190776824951,0.8999999761581421,0.0,0.0,-2.506190776824951,-0.8999999761581421,1.001326560974121,33.04377746582031,33.0,80.7806625366211,1.4098880290985107,0.0,1997-11-03 04:55:00
30,1,11.069008827209473,1.899999976158142,0.0,0.0,-11.069008827209473,-1.899999976158142,0.9894096255302429,32.650516510009766,33.0,79.85125732421875,1.3936668634414673,3.725290298461914e-07,1997-11-03 04:55:00
31,2,0.0,0.0,0.11837837845087051,-119.88654327392578,0.11837837845087051,-119.88654327392578,1.0,132.0,132.0,99.08283233642578,1.7293211221694946,0.0,1997-11-03 04:55:00
1,3,0.0,0.0,276.88201904296875,110.32682800292969,276.88201904296875,110.32682800292969,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,7.729977369308472e-06,1997-11-03 05:00:00
2,2,22.678340911865234,12.700000762939453,40.0,50.0,17.321659088134766,37.29999923706055,1.0419315099716187,137.5349578857422,132.0,92.77090454101562,1.6191571950912476,2.9802322387695312e-06,1997-11-03 05:00:00
3,1,2.5082037448883057,1.2000000476837158,0.0,0.0,-2.5082037448883057,-1.2000000476837158,1.0194573402404785,134.56837463378906,132.0,90.49120330810547,1.5793689489364624,0.0,1997-11-03 05:00:00
4,1,7.9426445960998535,1.600000023841858,0.0,0.0,-7.9426445960998535,-1.600000023841858,1.010369062423706,133.36871337890625,132.0,88.63992309570312,1.5470579862594604,6.0068500715715345e-06,1997-11-03 05:00:00
5,2,98.44699096679688,19.0,0.0,39.93829345703125,-98.44699096679688,20.93829345703125,1.0099999904632568,133.32000732421875,132.0,83.4974136352539,1.4573042392730713,1.4901161193847656e-06,1997-11-03 05:00:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0092521905899048,133.22128295898438,132.0,86.76251983642578,1.5142911672592163,1.4901161193847656e-06,1997-11-03 05:00:00
7,1,23.82793426513672,10.899999618530273,0.0,0.0,-23.82793426513672,-10.899999618530273,1.0016001462936401,132.21121215820312,132.0,84.86640930175781,1.481197714805603,3.0034250357857672e-06,1997-11-03 05:00:00
8,2,31.35254669189453,30.000001907348633,0.0,40.0,-31.35254669189453,9.999998092651367,1.009833574295044,133.29803466796875,132.0,85.96482849121094,1.5003688335418701,3.291774191893637e-05,1997-11-03 05:00:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0500590801239014,1.0500590801239014,1.0,83.57532501220703,1.458664059638977,0.0,1997-11-03 05:00:00
10,1,6.061492443084717,2.0,0.0,0.0,-6.061492443084717,-2.0,1.0440263748168945,34.4528694152832,33.0,81.90990447998047,1.429597020149231,1.1175870895385742e-06,1997-11-03 05:00:00
11,2,0.0,0.0,0.0,16.615480422973633,0.0,16.615480422973633,1.0820000171661377,11.902000427246094,11.0,83.57532501220703,1.458664059638977,3.610618748428607e-11,1997-11-03 05:00:00
12,1,11.704950332641602,7.500000476837158,0.0,0.0,-11.704950332641602,-7.500000476837158,1.056344985961914,34.85938262939453,33.0,82.7093276977539,1.443549633026123,0.0,1997-11-03 05:00:00
13,2,0.0,0.0,0.0,11.211124420166016,0.0,11.211124420166016,1.0709999799728394,11.780999183654785,11.0,82.7093276977539,1.443549633026123,1.7663821794133838e-11,1997-11-03 05:00:00
14,1,6.479526519775391,1.600000023841858,0.0,0.0,-6.479526519775391,-1.600000023841858,1.0410785675048828,34.3555908203125,33.0,81.76882934570312,1.4271348714828491,0.0,1997-11-03 05:00:00
15,1,8.569695472717285,2.5,0.0,0.0,-8.569695472717285,-2.5,1.0363425016403198,34.199302673339844,33.0,81.6688232421875,1.4253894090652466,7.805905397617607e-07,1997-11-03 05:00:00
16,1,3.657796859741211,1.7999999523162842,0.0,0.0,-3.657796859741211,-1.7999999523162842,1.043296456336975,34.42878341674805,33.0,82.09095764160156,1.432757019996643,7.450580596923828e-07,1997-11-03 05:00:00
17,1,9.405763626098633,5.800000190734863,0.0,0.0,-9.405763626098633,-5.800000190734863,1.0387200117111206,34.27776336669922,33.0,81.73749542236328,1.4265879392623901,9.313225746154785e-08,1997-11-03 05:00:00
18,1,3.344271421432495,0.8999999761581421,0.0,0.0,-3.344271421432495,-0.8999999761581421,1.026546597480774,33.87603759765625,33.0,81.02009582519531,1.4140669107437134,0.0,1997-11-03 05:00:00
19,1,9.928305625915527,3.4000000953674316,0.0,0.0,-9.928305625915527,-3.4000000953674316,1.023985743522644,33.791526794433594,33.0,80.83641815185547,1.4108611345291138,4.6566128730773926e-08,1997-11-03 05:00:00
20,1,2.2991867065429688,0.699999988079071,0.0,0.0,-2.2991867065429688,-0.699999988079071,1.028191328048706,33.93031692504883,33.0,81.04450225830078,1.4144929647445679,0.0,1997-11-03 05:00:00
21,1,18.288984298706055,11.199999809265137,0.0,0.0,-18.288984298706055,-11.199999809265137,1.0313498973846436,34.0345458984375,33.0,81.4385986328125,1.4213712215423584,0.0,1997-11-03 05:00:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0318858623504639,34.0522346496582,33.0,81.45413208007812,1.4216423034667969,1.862645149230957e-07,1997-11-03 05:00:00
23,1,3.344271421432495,1.600000023841858,0.0,0.0,-3.344271421432495,-1.600000023841858,1.0255895853042603,33.84445571899414,33.0,81.25301361083984,1.4181320667266846,3.725290298461914e-07,1997-11-03 05:00:00
24,1,9.09223747253418,6.700000286102295,0.0,0.0,-9.09223747253418,-6.700000286102295,1.0198603868484497,33.655391693115234,33.0,81.06455993652344,1.414842963218689,5.268356062515522e-07,1997-11-03 05:00:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.015665888786316,33.516971588134766,33.0,81.5085220336914,1.4225915670394897,1.862645149230957e-07,1997-11-03 05:00:00
26,1,3.657796859741211,2.299999952316284,0.0,0.0,-3.657796859741211,-2.299999952316284,0.9975438714027405,32.918949127197266,33.0,81.0533676147461,1.4146476984024048,0.0,1997-11-03 05:00:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0218051671981812,33.71957015991211,33.0,82.06192779541016,1.4322503805160522,4.6566128730773926e-08,1997-11-03 05:00:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0058112144470215,132.76708984375,132.0,86.10616302490234,1.5028355121612549,1.4901161193847656e-06,1997-11-03 05:00:00
29,1,2.5082037448883057,0.8999999761581421,0.0,0.0,-2.5082037448883057,-0.8999999761581421,1.0012580156326294,33.04151153564453,33.0,80.76402282714844,1.409597635269165,0.0,1997-11-03 05:00:00
30,1,11.077899932861328,1.899999976158142,0.0,0.0,-11.077899932861328,-1.899999976158142,0.9893323183059692,32.64796447753906,33.0,79.83367919921875,1.3933600187301636,3.754281294732209e-07,1997-11-03 05:00:00
31,2,0.0,0.0,0.11879884451627731,-119.88661193847656,0.11879884451627731,-119.88661193847656,1.0,132.0,132.0,99.08284759521484,1.7293213605880737,0.0,1997-11-03 05:00:00
1,3,0.0,0.0,277.1549377441406,110.34721374511719,277.1549377441406,110.34721374511719,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,1.0617077350616455e-05,1997-11-03 05:05:00
2,2,22.695327758789062,12.700000762939453,40.0,50.0,17.304672241210938,37.29999923706055,1.0419028997421265,137.53118896484375,132.0,92.76558685302734,1.6190643310546875,0.0,1997-11-03 05:05:00
3,1,2.510082483291626,1.2000000476837158,0.0,0.0,-2.510082483291626,-1.2000000476837158,1.0194202661514282,134.5634765625,132.0,90.48423767089844,1.5792473554611206,0.0,1997-11-03 05:05:00
4,1,7.948593616485596,1.600000023841858,0.0,0.0,-7.948593616485596,-1.600000023841858,1.010326623916626,133.3631134033203,132.0,88.63124084472656,1.5469064712524414,5.9604644775390625e-06,1997-11-03 05:05:00
5,2,98.5207290649414,19.0,0.0,40.0,-98.5207290649414,21.0,1.0099999904632568,133.3199920654297,132.0,83.48377227783203,1.4570661783218384,0.009873509407043457,1997-11-03 05:05:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0092090368270874,133.21559143066406,132.0,86.7522201538086,1.5141113996505737,6.143906375655206e-06,1997-11-03 05:05:00
7,1,23.845781326293945,10.899999618530273,0.0,0.0,-23.845781326293945,-10.899999618530273,1.0015712976455688,132.20741271972656,132.0,84.8542251586914,1.480985164642334,7.450580596923828e-07,1997-11-03 05:05:00
8,2,31.37603187561035,30.000001907348633,0.0,40.0,-31.37603187561035,9.999998092651367,1.0097873210906982,133.29193115234375,132.0,85.95392608642578,1.5001784563064575,5.47148629266303e-05,1997-11-03 05:05:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0500296354293823,1.0500296354293823,1.0,83.5624008178711,1.458438515663147,7.450580596923828e-07,1997-11-03 05:05:00
10,1,6.066032409667969,2.0,0.0,0.0,-6.066032409667969,-2.0,1.043991208076477,34.45170974731445,33.0,81.89562225341797,1.4293477535247803,1.1175870895385742e-06,1997-11-03 05:05:00
11,2,0.0,0.0,0.0,16.63077735900879,0.0,16.63077735900879,1.0820000171661377,11.901999473571777,11.0,83.5624008178711,1.458438515663147,8.809931950626293e-11,1997-11-03 05:05:00
12,1,11.713717460632324,7.500000476837158,0.0,0.0,-11.713717460632324,-7.500000476837158,1.0563215017318726,34.85860824584961,33.0,82.6957015991211,1.4433118104934692,0.0,1997-11-03 05:05:00
13,2,0.0,0.0,0.0,11.22900676727295,0.0,11.22900676727295,1.0709999799728394,11.781000137329102,11.0,82.6957015991211,1.4433118104934692,1.770701640868566e-11,1997-11-03 05:05:00
14,1,6.484379768371582,1.600000023841858,0.0,0.0,-6.484379768371582,-1.600000023841858,1.0410465002059937,34.35453414916992,33.0,81.75435638427734,1.426882266998291,0.0,1997-11-03 05:05:00
15,1,8.576114654541016,2.5,0.0,0.0,-8.576114654541016,-2.5,1.0363070964813232,34.19813537597656,33.0,81.65422821044922,1.4251346588134766,5.268356062515522e-07,1997-11-03 05:05:00
16,1,3.660537004470825,1.7999999523162842,0.0,0.0,-3.660537004470825,-1.7999999523162842,1.0432648658752441,34.427738189697266,33.0,82.07676696777344,1.4325093030929565,0.0,1997-11-03 05:05:00
17,1,9.412808418273926,5.800000190734863,0.0,0.0,-9.412808418273926,-5.800000190734863,1.0386844873428345,34.276588439941406,33.0,81.72300720214844,1.426335096359253,9.313225746154785e-08,1997-11-03 05:05:00
18,1,3.3467764854431152,0.8999999761581421,0.0,0.0,-3.3467764854431152,-0.8999999761581421,1.0265049934387207,33.874664306640625,33.0,81.00491333007812,1.413801908493042,0.0,1997-11-03 05:05:00
19,1,9.935742378234863,3.4000000953674316,0.0,0.0,-9.935742378234863,-3.4000000953674316,1.023942232131958,33.79009246826172,33.0,80.8210678100586,1.4105932712554932,4.6566128730773926e-08,1997-11-03 05:05:00
20,1,2.3009088039398193,0.699999988079071,0.0,0.0,-2.3009088039398193,-0.699999988079071,1.0281496047973633,33.92893600463867,33.0,81.02937316894531,1.414228916168213,0.0,1997-11-03 05:05:00
21,1,18.302682876586914,11.199999809265137,0.0,0.0,-18.302682876586914,-11.199999809265137,1.0313094854354858,34.0332145690918,33.0,81.4238052368164,1.4211130142211914,0.0,1997-11-03 05:05:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0318455696105957,34.050907135009766,33.0,81.43936157226562,1.4213844537734985,4.165001143974223e-07,1997-11-03 05:05:00
23,1,3.3467764854431152,1.600000023841858,0.0,0.0,-3.3467764854431152,-1.600000023841858,1.0255473852157593,33.84306335449219,33.0,81.23799896240234,1.417870044708252,0.0,1997-11-03 05:05:00
24,1,9.099048614501953,6.700000286102295,0.0,0.0,-9.099048614501953,-6.700000286102295,1.0198125839233398,33.65381622314453,33.0,81.04938507080078,1.4145780801773071,5.890200895919406e-07,1997-11-03 05:05:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0156137943267822,33.515254974365234,33.0,81.49368286132812,1.4223326444625854,1.862645149230957e-07,1997-11-03 05:05:00
26,1,3.660537004470825,2.299999952316284,0.0,0.0,-3.660537004470825,-2.299999952316284,0.9974836707115173,32.916961669921875,33.0,81.03790283203125,1.4143776893615723,0.0,1997-11-03 05:05:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0217540264129639,33.71788024902344,33.0,82.04765319824219,1.4320012331008911,3.8399414847845037e-07,1997-11-03 05:05:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0057644844055176,132.7609100341797,132.0,86.09532165527344,1.5026463270187378,7.450580596923828e-07,1997-11-03 05:05:00
29,1,2.510082483291626,0.8999999761581421,0.0,0.0,-2.510082483291626,-0.8999999761581421,1.0011940002441406,33.03940200805664,33.0,80.74849700927734,1.4093266725540161,0.0,1997-11-03 05:05:00
30,1,11.086196899414062,1.899999976158142,0.0,0.0,-11.086196899414062,-1.899999976158142,0.9892600774765015,32.64558410644531,33.0,79.81726837158203,1.3930736780166626,7.508562589464418e-07,1997-11-03 05:05:00
31,2,0.0,0.0,0.10067979991436005,-119.8832015991211,0.10067979991436005,-119.8832015991211,1.0,132.0,132.0,99.08233642578125,1.7293124198913574,0.0,1997-11-03 05:05:00
1,3,0.0,0.0,277.3482971191406,110.37860107421875,277.3482971191406,110.37860107421875,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,4.284083843231201e-06,1997-11-03 05:10:00
2,2,22.711027145385742,12.700000762939453,40.0,50.0,17.288972854614258,37.29999923706055,1.0418765544891357,137.5277099609375,132.0,92.76067352294922,1.6189786195755005,1.1920928955078125e-05,1997-11-03 05:10:00
3,1,2.5118186473846436,1.2000000476837158,0.0,0.0,-2.5118186473846436,-1.2000000476837158,1.0193859338760376,134.55894470214844,132.0,90.47779846191406,1.5791349411010742,0.0,1997-11-03 05:10:00
4,1,7.954092502593994,1.600000023841858,0.0,0.0,-7.954092502593994,-1.600000023841858,1.0102874040603638,133.35794067382812,132.0,88.62321472167969,1.5467664003372192,6.0068500715715345e-06,1997-11-03 05:10:00
5,2,98.58887481689453,19.0,0.0,40.0,-98.58887481689453,21.0,1.0099999904632568,133.3199920654297,132.0,83.47115325927734,1.456845998764038,0.07605180144309998,1997-11-03 05:10:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.009169101715088,133.21031188964844,132.0,86.74270629882812,1.5139453411102295,1.2013700143143069e-05,1997-11-03 05:10:00
7,1,23.862274169921875,10.899999618530273,0.0,0.0,-23.862274169921875,-10.899999618530273,1.0015445947647095,132.20387268066406,132.0,84.84297943115234,1.4807888269424438,3.3320009151793784e-06,1997-11-03 05:10:00
8,2,31.397733688354492,30.000001907348633,0.0,40.0,-31.397733688354492,9.999998092651367,1.009744644165039,133.28628540039062,132.0,85.94384002685547,1.5000025033950806,7.874033326515928e-05,1997-11-03 05:10:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0500023365020752,1.0500023365020752,1.0,83.55045318603516,1.4582300186157227,7.450580596923828e-07,1997-11-03 05:10:00
10,1,6.070228099822998,2.0,0.0,0.0,-6.070228099822998,-2.0,1.0439587831497192,34.45064163208008,33.0,81.88241577148438,1.4291173219680786,3.725290298461914e-07,1997-11-03 05:10:00
11,2,0.0,0.0,0.0,16.644922256469727,0.0,16.644922256469727,1.0820000171661377,11.902000427246094,11.0,83.55045318603516,1.4582300186157227,8.809585005931098e-11,1997-11-03 05:10:00
12,1,11.721819877624512,7.500000476837158,0.0,0.0,-11.721819877624512,-7.500000476837158,1.0562999248504639,34.8578987121582,33.0,82.68311309814453,1.4430921077728271,7.450580596923828e-07,1997-11-03 05:10:00
13,2,0.0,0.0,0.0,11.24554443359375,0.0,11.24554443359375,1.0709999799728394,11.781000137329102,11.0,82.68311309814453,1.4430921077728271,1.7667638185780987e-11,1997-11-03 05:10:00
