v_mag_pu,v_ang,p,q,snapshot,bus
1.0054402749910376,-0.16999018556527634,-7.936270496674084,-1.6,1997-11-03 07:00:00,4
1.01,-0.2611006169877393,-98.3679843140393,26.616772160021565,1997-11-03 07:00:00,5
1.0046978651162544,-0.20262502742733024,0.0,0.0,1997-11-03 07:00:00,6
0.9979790468219893,-0.23605723205828547,-23.808811490022254,-10.9,1997-11-03 07:00:00,7
1.01,-0.2180160853324186,-31.327383539502964,27.077627763258604,1997-11-03 07:00:00,8
1.0360084460317955,-0.2576736179113136,0.0,0.0,1997-11-03 07:00:00,9
1.0175543565791385,-0.28705401607235637,-6.056627484303906,-2.0,1997-11-03 07:00:00,10
1.082,-0.2576736179113136,0.0,23.924452593075628,1997-11-03 07:00:00,11
1.047152129775904,-0.2774568567859466,-11.695556521414439,-7.5,1997-11-03 07:00:00,12
1.071,-0.27745685678594656,0.0,18.243620721433363,1997-11-03 07:00:00,13
1.0292504619437461,-0.2938898248653978,-6.47432593149728,-1.6,1997-11-03 07:00:00,14
1.0221874404161633,-0.29442016841183805,-8.562818167464142,-2.5,1997-11-03 07:00:00,15
1.0266969466202296,-0.28591639384719814,-3.6548614129420125,-1.8,1997-11-03 07:00:00,16
1.015163752671363,-0.2910818536890104,-9.39821506185089,-5.8,1997-11-03 07:00:00,17
1.00781869331381,-0.3050959426113723,-3.341587577546983,-0.9,1997-11-03 07:00:00,18
1.00260305376125,-0.3078132897381064,-9.920338120842604,-3.4,1997-11-03 07:00:00,19
1.0055264478166976,-0.3036932552721612,-2.297341459563551,-0.7,1997-11-03 07:00:00,20
1.0046431170798344,-0.2954339085158961,-18.27430706471006,-11.2,1997-11-03 07:00:00,21
1.0052261246939425,-0.29506081032134973,0.0,0.0,1997-11-03 07:00:00,22
1.0061246992116226,-0.3000991939870798,-3.341587577546983,-1.6,1997-11-03 07:00:00,23
0.9934458883852744,-0.3010836993031877,-9.084941226455859,-6.7,1997-11-03 07:00:00,24
0.9964560483019528,-0.2957262488203807,0.0,0.0,1997-11-03 07:00:00,25
0.9779780136329786,-0.30397382669364337,-3.6548614129420125,-2.3,1997-11-03 07:00:00,26
1.0072806135370818,-0.28725958986777533,0.0,0.0,1997-11-03 07:00:00,27
0.9999533199004524,-0.21396126230366974,0.0,0.0,1997-11-03 07:00:00,28
0.9864151248202585,-0.31056329612173716,-2.506190683160237,-0.9,1997-11-03 07:00:00,29
0.9743069640546236,-0.3272845393495308,-11.06900885062438,-1.9,1997-11-03 07:00:00,30
1.0,0.011370143835140978,0.12653140199594076,-119.88827077565814,1997-11-03 07:00:00,31
1.06,0.0,276.6840650659145,116.40070468730748,1997-11-03 07:05:00,1
1.04313,-0.09917136385561323,17.359194328135825,56.25244910050573,1997-11-03 07:05:00,2
1.0147217617038593,-0.13738902548279766,-2.504052240206176,-1.2,1997-11-03 07:05:00,3
1.005460235804415,-0.1698149535199142,-7.929498760652891,-1.6,1997-11-03 07:05:00,4
1.01,-0.26083844245990406,-98.28405042809241,26.571381834417423,1997-11-03 07:05:00,5
1.0047114487193665,-0.2024170507308995,0.0,0.0,1997-11-03 07:05:00,6
0.9979906976171588,-0.23581714641528403,-23.788496281958675,-10.9,1997-11-03 07:05:00,7
1.01,-0.21779206153417105,-31.3006530025772,27.029435419163097,1997-11-03 07:05:00,8
1.0360216761043273,-0.2574158575070627,0.0,0.0,1997-11-03 07:05:00,9
1.0175719693749252,-0.2867695931608943,-6.051459580498259,-2.0,1997-11-03 07:05:00,10
1.082,-0.2574158575070627,0.0,23.917570411114326,1997-11-03 07:05:00,11
1.0471643263465136,-0.27718762731258556,-11.685577120962154,-7.5,1997-11-03 07:05:00,12
1.071,-0.27718762731258556,0.0,18.23429034491724,1997-11-03 07:05:00,13
1.0292710213693128,-0.29360359498166605,-6.468801620532622,-1.6,1997-11-03 07:05:00,14
1.0222106135739915,-0.2941310015824498,-8.555511820704433,-2.5,1997-11-03 07:05:00,15
1.0267150328344534,-0.2856346704776424,-3.6517428503006735,-1.8,1997-11-03 07:05:00,16
1.015183193034071,-0.2907935762991839,-9.390195900773161,-5.8,1997-11-03 07:05:00,17
1.0078469757715312,-0.3047944562834947,-3.3387363202749016,-0.9,1997-11-03 07:05:00,18
1.0026323940798867,-0.3075081910440842,-9.911873450816113,-3.4,1997-11-03 07:05:00,19
1.0055532959400608,-0.3033922710493694,-2.295381220188995,-0.7,1997-11-03 07:05:00,20
1.0046662520244583,-0.2951391635323698,-18.258714251503367,-11.2,1997-11-03 07:05:00,21
1.0052491521671942,-0.2947665447670989,0.0,0.0,1997-11-03 07:05:00,22
1.0061525377712044,-0.2998010271754458,-3.3387363202749016,-1.6,1997-11-03 07:05:00,23
0.9934758335572028,-0.3007811944688897,-9.077189370747387,-6.7,1997-11-03 07:05:00,24
0.9964845598911348,-0.29542971302599486,0.0,0.0,1997-11-03 07:05:00,25
0.9780154465421468,-0.3036645791612537,-3.6517428503006735,-2.3,1997-11-03 07:05:00,26
1.0073043112082922,-0.2869735018036768,0.0,0.0,1997-11-03 07:05:00,27
0.9999677408990392,-0.21374219363618485,0.0,0.0,1997-11-03 07:05:00,28
0.9864530422942188,-0.31025318275950414,-2.504052240206176,-0.9,1997-11-03 07:05:00,29
0.9743539321097118,-0.32695758643973594,-11.05956406091061,-1.9,1997-11-03 07:05:00,30
1.0,0.011380155066069216,0.14698401759726312,-119.89211987997913,1997-11-03 07:05:00,31
1.06,0.0,276.36428223401447,116.45130561535032,1997-11-03 07:10:00,1
1.04313,-0.09905236477603269,17.379581512693186,56.17132150148721,1997-11-03 07:10:00,2
1.0147420743087079,-0.13724042346087242,-2.5017974363841637,-1.2,1997-11-03 07:10:00,3
1.0054812682013103,-0.16963020853306246,-7.922358548549852,-1.6,1997-11-03 07:10:00,4
1.01,-0.26056203257553934,-98.19554937807844,26.52354121689306,1997-11-03 07:10:00,5
1.0047257624439814,-0.20219778409857683,0.0,0.0,1997-11-03 07:10:00,6
0.9980029760115323,-0.2355640260914662,-23.76707564564956,-10.9,1997-11-03 07:10:00,7
1.01,-0.21755587801439863,-31.272467954802046,26.978647732358183,1997-11-03 07:10:00,8
1.036035616176388,-0.25714410359250234,0.0,0.0,1997-11-03 07:10:00,9
1.017590527460927,-0.28646972906214324,-6.046010471261729,-2.0,1997-11-03 07:10:00,10
1.082,-0.25714410359250234,0.0,23.910318892859667,1997-11-03 07:10:00,11
1.0471771750981238,-0.2769037823481968,-11.675054703126097,-7.5,1997-11-03 07:10:00,12
1.071,-0.2769037823481968,0.0,18.224461049935055,1997-11-03 07:10:00,13
1.0292926866945427,-0.2933018261722101,-6.46297671065909,-1.6,1997-11-03 07:10:00,14
1.0222350342238293,-0.2938261362153722,-8.547807907645891,-2.5,1997-11-03 07:10:00,15
1.026734090639251,-0.28533765264427763,-3.6484545947269056,-1.8,1997-11-03 07:10:00,16
1.0152036781350051,-0.290489648422047,-9.381740386440615,-5.8,1997-11-03 07:10:00,17
1.007876782954904,-0.3044766025912984,-3.3357299151788853,-0.9,1997-11-03 07:10:00,18
1.0026633165028396,-0.30718652887935566,-9.902948185687315,-3.4,1997-11-03 07:10:00,19
1.005581590762272,-0.3030749465966539,-2.2933143166854837,-0.7,1997-11-03 07:10:00,20
1.004690631888156,-0.2948284169237322,-18.242272973634527,-11.2,1997-11-03 07:10:00,21
1.0052734186358063,-0.2944563036500771,0.0,0.0,1997-11-03 07:10:00,22
1.006181876500999,-0.29948667328618134,-3.3357299151788853,-1.6,1997-11-03 07:10:00,23
0.9935073924640261,-0.30046226715568314,-9.069015706892593,-6.7,1997-11-03 07:10:00,24
0.9965146047983002,-0.29511707928099024,0.0,0.0,1997-11-03 07:10:00,25
0.9780548969313357,-0.30333854411985867,-3.6484545947269056,-2.3,1997-11-03 07:10:00,26
1.007329279607188,-0.2866718832428774,0.0,0.0,1997-11-03 07:10:00,27
0.9999829376460895,-0.21351123246122505,0.0,0.0,1997-11-03 07:10:00,28
0.9864930010638124,-0.3099262357411717,-2.5017974363841637,-0.9,1997-11-03 07:10:00,29
0.9744034322396288,-0.3266128874497839,-11.049605344030056,-1.9,1997-11-03 07:10:00,30
1.0,0.011387012327296935,0.16099319904407167,-119.89475623220355,1997-11-03 07:10:00,31
1.06,0.0,276.0825936434022,116.49307877784666,1997-11-03 07:15:00,1
1.04313,-0.09892774455548504,17.400934928755632,56.08642282193386,1997-11-03 07:15:00,2
1.0147633303452215,-0.13708479694901507,-2.499435768248225,-1.2,1997-11-03 07:15:00,3
1.00550328138921,-0.16943673204305337,-7.914879932786046,-1.6,1997-11-03 07:15:00,4
1.01,-0.260272556121228,-98.10285390374284,26.47345477039812,1997-11-03 07:15:00,5
1.0047407446365308,-0.2019681550857672,0.0,0.0,1997-11-03 07:15:00,6
0.9980158293257729,-0.23529894159175682,-23.74463979835814,-10.9,1997-11-03 07:15:00,7
1.01,-0.21730853409275425,-31.242947103102814,26.925482702016275,1997-11-03 07:15:00,8
1.036050206033591,-0.25685950559229714,0.0,0.0,1997-11-03 07:15:00,9
1.0176099506887528,-0.2861556920659063,-6.040303106599877,-2.0,1997-11-03 07:15:00,10
1.082,-0.2568595055922971,0.0,23.902729361372366,1997-11-03 07:15:00,11
1.0471906201725658,-0.2766065225573892,-11.664033585158384,-7.5,1997-11-03 07:15:00,12
1.071,-0.27660652255738927,0.0,18.21417556798709,1997-11-03 07:15:00,13
1.0293153647258606,-0.2929857948368609,-6.456875734641248,-1.6,1997-11-03 07:15:00,14
1.0222605974717867,-0.29350686178224217,-8.539738874848101,-2.5,1997-11-03 07:15:00,15
1.026754037863601,-0.2850265966232632,-3.645010495361995,-1.8,1997-11-03 07:15:00,16
1.015225119710328,-0.2901713555287119,-9.372884130930844,-5.8,1997-11-03 07:15:00,17
1.007907987164827,-0.30414372594018063,-3.332581024330967,-0.9,1997-11-03 07:15:00,18
1.0026956886060894,-0.3068496637586271,-9.893599915982557,-3.4,1997-11-03 07:15:00,19
1.005611210956909,-0.30274262406229047,-2.29114945422754,-0.7,1997-11-03 07:15:00,20
1.0047161518737864,-0.2945029829989249,-18.225052476809974,-11.2,1997-11-03 07:15:00,21
1.0052988197687294,-0.2941313991464252,0.0,0.0,1997-11-03 07:15:00,22
1.0062125896140923,-0.2991574619329184,-3.332581024330967,-1.6,1997-11-03 07:15:00,23
0.9935404298067125,-0.3001282663371925,-9.060454659899815,-6.7,1997-11-03 07:15:00,24
0.9965460537353283,-0.29478967001160916,0.0,0.0,1997-11-03 07:15:00,25
0.9780961957053685,-0.3029971007608713,-3.645010495361995,-2.3,1997-11-03 07:15:00,26
1.0073554107281981,-0.2863560100608928,0.0,0.0,1997-11-03 07:15:00,27
0.9999988447783661,-0.21326935573716543,0.0,0.0,1997-11-03 07:15:00,28
0.9865348295059897,-0.30958383824512625,-2.499435768248225,-0.9,1997-11-03 07:15:00,29
0.9744552523789893,-0.32625190091070433,-11.039174643096327,-1.9,1997-11-03 07:15:00,30
1.0,0.011368035386161286,0.12222391497202327,-119.88746009598685,1997-11-03 07:15:00,31
1.06,0.0,275.7076287790538,116.55393795993731,1997-11-03 07:20:00,1
1.04313,-0.09879802168418689,17.423166156356082,55.998114357217204,1997-11-03 07:20:00,2
1.0147854392550173,-0.13692279277996525,-2.496977014965226,-1.2,1997-11-03 07:20:00,3
1.005526182102766,-0.16923532839386135,-7.907093880723216,-1.6,1997-11-03 07:20:00,4
1.01,-0.25997121618324065,-98.00634783738512,26.421332735141057,1997-11-03 07:20:00,5
1.0047563319504926,-0.20172911842654417,0.0,0.0,1997-11-03 07:20:00,6
0.9980292034129452,-0.2350229948156235,-23.72128164216965,-10.9,1997-11-03 07:20:00,7
1.01,-0.21705105834963262,-31.212212687065325,26.87016439021214,1997-11-03 07:20:00,8
1.036065383825305,-0.25656324662761315,0.0,0.0,1997-11-03 07:20:00,9
1.0176301567307193,-0.28582878764611425,-6.034361119499296,-2.0,1997-11-03 07:20:00,10
1.082,-0.25656324662761315,0.0,23.89483399087498,1997-11-03 07:20:00,11
1.0472046042299568,-0.276297083792715,-11.652559403171054,-7.5,1997-11-03 07:20:00,12
1.071,-0.27629708379271495,0.0,18.203477764083118,1997-11-03 07:20:00,13
1.0293389596979672,-0.2926568147914797,-6.450523955326834,-1.6,1997-11-03 07:20:00,14
1.02228719551399,-0.2931745055565922,-8.531338134464521,-2.5,1997-11-03 07:20:00,15
1.0267747900885225,-0.284702795519932,-3.641424813490955,-1.8,1997-11-03 07:20:00,16
1.0152474270753682,-0.2898400207787512,-9.363663806119598,-5.8,1997-11-03 07:20:00,17
1.0079404571258856,-0.3037972101481153,-3.3293026866203017,-0.9,1997-11-03 07:20:00,18
1.0027293742515817,-0.3064989960813847,-9.88386735090402,-3.4,1997-11-03 07:20:00,19
1.0056420318105335,-0.3023966849429687,-2.2888955970514573,-0.7,1997-11-03 07:20:00,20
1.0047427042848398,-0.2941642146010577,-18.207124067454775,-11.2,1997-11-03 07:20:00,21
1.0053252483506112,-0.29379318190338066,0.0,0.0,1997-11-03 07:20:00,22
1.006244547810498,-0.298814761707058,-3.3293026866203017,-1.6,1997-11-03 07:20:00,23
0.993574806506859,-0.2997805805307407,-9.051541679248944,-6.7,1997-11-03 07:20:00,24
0.9965787738515997,-0.29444884640205526,0.0,0.0,1997-11-03 07:20:00,25
0.9781391690422022,-0.3026416686890551,-3.641424813490955,-2.3,1997-11-03 07:20:00,26
1.007382593646781,-0.286027195522551,0.0,0.0,1997-11-03 07:20:00,27
1.0000153951283357,-0.21301756905565253,0.0,0.0,1997-11-03 07:20:00,28
0.9865783512358907,-0.30922741396640224,-2.496977014965226,-0.9,1997-11-03 07:20:00,29
0.9745091745239308,-0.3258761280510275,-11.028315149429748,-1.9,1997-11-03 07:20:00,30
1.0,0.01138847672632975,0.16398492520751487,-119.89531922465207,1997-11-03 07:20:00,31
1.06,0.0,275.3897153352924,116.60211696649546,1997-11-03 07:25:00,1
1.04313,-0.09866372579724457,17.44618482586697,55.906764235852215,1997-11-03 07:25:00,2
1.0148083087784399,-0.13675507176610346,-2.4944311713326854,-1.2,1997-11-03 07:25:00,3
1.0055498752658947,-0.16902681929049002,-7.899032042553504,-1.6,1997-11-03 07:25:00,4
1.01,-0.259659241858232,-97.90642347480791,26.36738965724871,1997-11-03 07:25:00,5
1.0047724597946912,-0.20148164945133418,0.0,0.0,1997-11-03 07:25:00,6
0.9980430430395696,-0.23473731146288027,-23.69709612766051,-10.9,1997-11-03 07:25:00,7
1.01,-0.2167845015326165,-31.180389641658568,26.812921344069185,1997-11-03 07:25:00,8
1.0360810865041328,-0.2562565353609448,0.0,0.0,1997-11-03 07:25:00,9
1.0176510616646934,-0.28549034946260754,-6.02820866405399,-2.0,1997-11-03 07:25:00,10
1.082,-0.25625653536094484,0.0,23.886665578138583,1997-11-03 07:25:00,11
1.047219068859811,-0.2759767285749792,-11.640678799552532,-7.5,1997-11-03 07:25:00,12
1.071,-0.2759767285749792,0.0,18.19241232224431,1997-11-03 07:25:00,13
1.0293633739502772,-0.2923162282116734,-6.443947192609437,-1.6,1997-11-03 07:25:00,14
1.0223147183964891,-0.29283042346507154,-8.522639835386675,-2.5,1997-11-03 07:25:00,15
1.0267962612453774,-0.284367570355565,-3.6377121248601663,-1.8,1997-11-03 07:25:00,16
1.0152705077667015,-0.28949699590014716,-9.35411689249757,-5.8,1997-11-03 07:25:00,17
1.0079740589082764,-0.303438468907142,-3.3259082284435806,-0.9,1997-11-03 07:25:00,18
1.002764234542754,-0.3061359564790805,-9.873790053191879,-3.4,1997-11-03 07:25:00,19
1.005673926099641,-0.30203854056147716,-2.2865619070549617,-0.7,1997-11-03 07:25:00,20
1.004770179285417,-0.2938134937827834,-18.18856062430083,-11.2,1997-11-03 07:25:00,21
1.0053525950385984,-0.2934430317297329,0.0,0.0,1997-11-03 07:25:00,22
1.0062776191862,-0.2984599707440966,-3.3259082284435806,-1.6,1997-11-03 07:25:00,23
0.9936103806844131,-0.299420628226162,-9.042312996080984,-6.7,1997-11-03 07:25:00,24
0.9966126296729063,-0.29409599901095523,0.0,0.0,1997-11-03 07:25:00,25
0.9781836396145155,-0.3022736981354335,-3.6377121248601663,-2.3,1997-11-03 07:25:00,26
1.0074107153091856,-0.2856867812283449,0.0,0.0,1997-11-03 07:25:00,27
1.0000325201985492,-0.2127568997093704,0.0,0.0,1997-11-03 07:25:00,28
0.9866233863500607,-0.30885841730003866,-2.4944311713326854,-0.9,1997-11-03 07:25:00,29
0.9745649762631022,-0.32548710244289464,-11.01707100671936,-1.9,1997-11-03 07:25:00,30
1.0,0.011375087146687361,0.13663042012524404,-119.89017139888432,1997-11-03 07:25:00,31
1.06,0.0,275.0611203140768,116.65204900087534,1997-11-03 07:30:00,1
1.04313,-0.09852539409861796,17.46989922417695,55.81274485762455,1997-11-03 07:30:00,2
1.0148318455975511,-0.13658230424398107,-2.49180838073619,-1.2,1997-11-03 07:30:00,3
1.0055742646495927,-0.16881203825685848,-7.890726538997935,-1.6,1997-11-03 07:30:00,4
1.01,-0.25933787996679913,-97.80347894389547,26.311842922630845,1997-11-03 07:30:00,5
1.0047890627789864,-0.20122673750777786,0.0,0.0,1997-11-03 07:30:00,6
0.9980572922648931,-0.23444303344256953,-23.672179616993805,-10.9,1997-11-03 07:30:00,7
1.01,-0.2165099294667848,-31.147604759202377,26.753985025528486,1997-11-03 07:30:00,8
1.0360972502624572,-0.2559405978445339,0.0,0.0,1997-11-03 07:30:00,9
1.0176725805550533,-0.28514173036682594,-6.021870253445792,-2.0,1997-11-03 07:30:00,10
1.082,-0.2559405978445339,0.0,23.878257315394926,1997-11-03 07:30:00,11
1.0472339549886678,-0.2756467375775455,-11.628439110102219,-7.5,1997-11-03 07:30:00,12
1.071,-0.2756467375775455,0.0,18.181024433669304,1997-11-03 07:30:00,13
1.0293885085996675,-0.291965396580578,-6.437171650235158,-1.6,1997-11-03 07:30:00,14
1.02234305477133,-0.2924759909427187,-8.513678634181982,-2.5,1997-11-03 07:30:00,15
1.0268183642104871,-0.28402226115809887,-3.633887221906944,-1.8,1997-11-03 07:30:00,16
1.0152942681803974,-0.2891436520731927,-9.344281427760713,-5.8,1997-11-03 07:30:00,17
1.0080086568457836,-0.30306893624907283,-3.3224111743149205,-0.9,1997-11-03 07:30:00,18
1.0028001287760788,-0.30576199616658595,-9.86340817374742,-3.4,1997-11-03 07:30:00,19
1.0057067649636215,-0.30166962254855423,-2.2841576823415077,-0.7,1997-11-03 07:30:00,20
1.0047984656561704,-0.29345222248570585,-18.16943610953472,-11.2,1997-11-03 07:30:00,21
1.0053807491150804,-0.2930823482903179,0.0,0.0,1997-11-03 07:30:00,22
1.0063116701380812,-0.2980945072941496,-3.3224111743149205,-1.6,1997-11-03 07:30:00,23
0.9936470086309787,-0.299049848318902,-9.03280538016869,-6.7,1997-11-03 07:30:00,24
0.9966474840351115,-0.2937325383921827,0.0,0.0,1997-11-03 07:30:00,25
0.9782294278058644,-0.30189466017492617,-3.633887221906944,-2.3,1997-11-03 07:30:00,26
1.0074396613166128,-0.2853361280650808,0.0,0.0,1997-11-03 07:30:00,27
1.000050150633441,-0.2124883897630025,0.0,0.0,1997-11-03 07:30:00,28
0.9866697526633911,-0.3084783235294652,-2.49180838073619,-0.9,1997-11-03 07:30:00,29
0.9746224323020639,-0.3250863796540422,-11.005487014918172,-1.9,1997-11-03 07:30:00,30
1.0,0.011361851160686985,0.10958976994303404,-119.88508226452147,1997-11-03 07:30:00,31
1.06,0.0,274.6783026899932,116.71304029880949,1997-11-03 07:35:00,1
1.04313,-0.09838356782106578,17.494216895788682,55.71643037678634,1997-11-03 07:35:00,2
1.0148559559675752,-0.1364051656621123,-2.4891188686685326,-1.2,1997-11-03 07:35:00,3
1.0055992535191183,-0.16859182514797807,-7.882209750783687,-1.6,1997-11-03 07:35:00,4
1.01,-0.2590083868473074,-97.69791559523992,26.25491131000077,1997-11-03 07:35:00,5
1.0048060751530556,-0.20096537944626297,0.0,0.0,1997-11-03 07:35:00,6
0.9980718948147423,-0.23414131135585148,-23.64662925235106,-10.9,1997-11-03 07:35:00,7
1.01,-0.21622841603516949,-31.11398585835666,26.693588263762848,1997-11-03 07:35:00,8
1.036113810961867,-0.2556166694485508,0.0,0.0,1997-11-03 07:35:00,9
1.0176946280242052,-0.2847842934954432,-6.015370599282288,-2.0,1997-11-03 07:35:00,10
1.082,-0.2556166694485509,0.0,23.869642566951963,1997-11-03 07:35:00,11
1.04724920328027,-0.2753084011942027,-11.615888053786486,-7.5,1997-11-03 07:35:00,12
1.071,-0.2753084011942027,0.0,18.169359490593166,1997-11-03 07:35:00,13
1.0294142642030788,-0.2916056917252779,-6.430223744060377,-1.6,1997-11-03 07:35:00,14
1.0223720926415703,-0.29211259387771693,-8.50448946795082,-2.5,1997-11-03 07:35:00,15
1.0268410113903723,-0.2836682181400065,-3.629965016808277,-1.8,1997-11-03 07:35:00,16
1.0153186142003428,-0.2887813709035111,-9.334195757506999,-5.8,1997-11-03 07:35:00,17
1.0080441144410592,-0.3026900571044869,-3.3188251582247106,-0.9,1997-11-03 07:35:00,18
1.0028369153795658,-0.30537857738805374,-9.852762188479609,-3.4,1997-11-03 07:35:00,19
1.0057404187654162,-0.3012913734178254,-2.2816922962794886,-0.7,1997-11-03 07:35:00,20
1.0048274515390572,-0.29308181331090816,-18.149825084041385,-11.2,1997-11-03 07:35:00,21
1.0054095992292345,-0.29271254189149587,0.0,0.0,1997-11-03 07:35:00,22
1.0063465662561437,-0.2977198003847674,-3.3188251582247106,-1.6,1997-11-03 07:35:00,23
0.9936845457694716,-0.2986696906367956,-9.023055898923431,-6.7,1997-11-03 07:35:00,24
0.9966831990036286,-0.29335988580768824,0.0,0.0,1997-11-03 07:35:00,25
0.9782763529098361,-0.30150603704013607,-3.629965016808277,-2.3,1997-11-03 07:35:00,26
1.0074693166962183,-0.28497660724539264,0.0,0.0,1997-11-03 07:35:00,27
1.000068216684033,-0.21221308919214918,0.0,0.0,1997-11-03 07:35:00,28
0.9867172669279776,-0.3080886191116283,-2.4891188686685326,-0.9,1997-11-03 07:35:00,29
0.9746813159665928,-0.3246755270024068,-10.993608336619353,-1.9,1997-11-03 07:35:00,30
1.0,0.011370862621120172,0.12799985683252812,-119.88854714032728,1997-11-03 07:35:00,31
1.06,0.0,274.2724329247191,116.77856944498942,1997-11-03 07:40:00,1
1.04313,-0.0982387887541807,17.519045233410985,55.61819425369945,1997-11-03 07:40:00,2
1.0148805463309323,-0.1362243322520023,-2.486372877410767,-1.2,1997-11-03 07:40:00,3
1.0056247452645617,-0.16836702076614923,-7.873514111800762,-1.6,1997-11-03 07:40:00,4
1.01,-0.25867202030433667,-97.5901354383726,26.196813576290367,1997-11-03 07:40:00,5
1.004823431234223,-0.20069857322916707,0.0,0.0,1997-11-03 07:40:00,6
0.9980867944465266,-0.233833297121014,-23.620542335402288,-10.9,1997-11-03 07:40:00,7
1.01,-0.21594103629299283,-31.079660967634585,26.63196374447781,1997-11-03 07:40:00,8
1.036130704551461,-0.2552859869421705,0.0,0.0,1997-11-03 07:40:00,9
1.0177171188093317,-0.2844194035326359,-6.0087344537426866,-2.0,1997-11-03 07:40:00,10
1.082,-0.2552859869421705,0.0,23.860854651595716,1997-11-03 07:40:00,11
1.0472647545245726,-0.27496301126701184,-11.603073427916911,-7.5,1997-11-03 07:40:00,12
1.071,-0.2749630112670119,0.0,18.157462788701945,1997-11-03 07:40:00,13
1.0294405414038736,-0.291238487023093,-6.423129933311148,-1.6,1997-11-03 07:40:00,14
1.0224017200883715,-0.2917416197276909,-8.495107331153452,-2.5,1997-11-03 07:40:00,15
1.0268641152921871,-0.283306793043287,-3.625960446224035,-1.8,1997-11-03 07:40:00,16
1.015343451810805,-0.2884115355659862,-9.323898290290376,-5.8,1997-11-03 07:40:00,17
1.008080295249901,-0.30230327804057106,-3.3151638365476894,-0.9,1997-11-03 07:40:00,18
1.0028744528296176,-0.30498716404376836,-9.841892639750952,-3.4,1997-11-03 07:40:00,19
1.0057747579319587,-0.300905237319234,-2.2791751376265363,-0.7,1997-11-03 07:40:00,20
1.004857025163966,-0.29270368046420964,-18.129802231120173,-11.2,1997-11-03 07:40:00,21
1.0054390341204797,-0.2923350244410891,0.0,0.0,1997-11-03 07:40:00,22
1.006382173194789,-0.29733728066065057,-3.3151638365476894,-1.6,1997-11-03 07:40:00,23
0.9937228475912627,-0.2982816066463533,-9.01310168061403,-6.7,1997-11-03 07:40:00,24
0.9967196367702178,-0.29297946411648845,0.0,0.0,1997-11-03 07:40:00,25
0.9783242343011608,-0.3011093126190576,-3.625960446224035,-2.3,1997-11-03 07:40:00,26
1.0074995666517976,-0.28460959151731974,0.0,0.0,1997-11-03 07:40:00,27
1.0000866486612499,-0.21193204915237415,0.0,0.0,1997-11-03 07:40:00,28
0.9867657460226649,-0.3076907921469034,-2.486372877410767,-0.9,1997-11-03 07:40:00,29
0.9747414006710767,-0.32425611350622424,-10.98148020856422,-1.9,1997-11-03 07:40:00,30
1.0,0.011387479334536378,0.1619472816502314,-119.89493577496474,1997-11-03 07:40:00,31
1.06,0.0,273.87982055294503,116.84102400309962,1997-11-03 07:45:00,1
1.04313,-0.09809159587096652,17.544292052878195,55.51840689659776,1997-11-03 07:45:00,2
1.0149055239084108,-0.13604047682036322,-2.483580602446651,-1.2,1997-11-03 07:45:00,3
1.0056506440092194,-0.16813846162838408,-7.864671907747728,-1.6,1997-11-03 07:45:00,4
1.01,-0.258330031782316,-97.48053864603106,26.137767086923596,1997-11-03 07:45:00,5
1.0048410658205598,-0.20042731171984904,0.0,0.0,1997-11-03 07:45:00,6
0.9981019353021706,-0.23352013680525863,-23.59401572324319,-10.9,1997-11-03 07:45:00,7
1.01,-0.21564885977606701,-31.04475753058314,26.56934254940822,1997-11-03 07:45:00,8
1.036147867471346,-0.25494978079699104,0.0,0.0,1997-11-03 07:45:00,9
1.0177399682994626,-0.28404841821761934,-6.00198645591274,-2.0,1997-11-03 07:45:00,10
1.082,-0.25494978079699093,0.0,23.851926632694123,1997-11-03 07:45:00,11
1.047280550012121,-0.27461185304666585,-11.590042811417705,-7.5,1997-11-03 07:45:00,12
1.071,-0.2746118530466658,0.0,18.14537924072756,1997-11-03 07:45:00,13
1.0294672415562318,-0.29086514885483616,-6.415916556320516,-1.6,1997-11-03 07:45:00,14
1.0224318259737548,-0.2913644488854396,-8.485567058359392,-2.5,1997-11-03 07:45:00,15
1.0268875890743128,-0.28293933072746213,-3.621888378568033,-1.8,1997-11-03 07:45:00,16
1.0153686876878378,-0.28803552219726264,-9.313427259174942,-5.8,1997-11-03 07:45:00,17
1.008117063736717,-0.3019100382590123,-3.311440803262202,-0.9,1997-11-03 07:45:00,18
1.0029126005381335,-0.30458921258016686,-9.83083988468466,-3.4,1997-11-03 07:45:00,19
1.0058096537669718,-0.3005126510520414,-2.276615552242764,-0.7,1997-11-03 07:45:00,20
1.004887075550846,-0.29231923095557444,-18.109441892840167,-11.2,1997-11-03 07:45:00,21
1.0054689433174877,-0.29195120066207114,0.0,0.0,1997-11-03 07:45:00,22
1.006418357515494,-0.29694837148059194,-3.311440803262202,-1.6,1997-11-03 07:45:00,23
0.9937617705625698,-0.29788704042006264,-9.00297968386911,-6.7,1997-11-03 07:45:00,24
0.9967566605191985,-0.29259268891971646,0.0,0.0,1997-11-03 07:45:00,25
0.9783728925684755,-0.3007059632200416,-3.621888378568033,-2.3,1997-11-03 07:45:00,26
1.0075302972875175,-0.28423644662103476,0.0,0.0,1997-11-03 07:45:00,27
1.0001053773738509,-0.21164631543740217,0.0,0.0,1997-11-03 07:45:00,28
0.9868150081027893,-0.3072863231173596,-2.483580602446651,-0.9,1997-11-03 07:45:00,29
