GEN_ID,BUS_ID,GEN_ID,Pg,Qg,MBASE,STATUS,MISMATCH,PERCENT,time_s
6,16,1 ,245.0,0.0,100.0,1,1.4975481462897733e-05,245.0,15600.0
7,18,1 ,144.0,0.0,100.0,1,0.0,144.0,15600.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,15600.0
9,22,1 ,150.0,119.03667449951172,100.0,1,0.0,191.49342346191406,15600.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,15600.0
11,25,G1,0.018952561542391777,11.041398048400879,1.0,1,5.9604644775390625e-06,1104.1414794921875,15600.0
0,1,1 ,82.89928436279297,42.96379089355469,100.0,1,6.664001830358757e-06,93.37118530273438,15900.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,15900.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,15900.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,15900.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,15900.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,15900.0
6,16,1 ,245.0,0.0,100.0,1,1.79162834683666e-05,245.0,15900.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,15900.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,15900.0
9,22,1 ,150.0,118.71587371826172,100.0,1,5.9604644775390625e-06,191.29415893554688,15900.0
10,23,1 ,200.0,0.0,100.0,1,0.0,200.0,15900.0
11,25,G1,0.02120356075465679,11.040498733520508,1.0,1,1.1641532182693481e-08,1104.0518798828125,15900.0
0,1,1 ,83.87886810302734,42.4268798828125,100.0,1,6.664001830358757e-06,93.99842834472656,16200.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,16200.0
2,7,1 ,64.0,0.0,100.0,1,5.960509952274151e-06,64.0,16200.0
3,13,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,16200.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,16200.0
5,15,1 ,274.0,0.0,100.0,1,5.9604644775390625e-06,274.0,16200.0
6,16,1 ,245.0,0.0,100.0,1,1.7978143660002388e-05,245.0,16200.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,16200.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,16200.0
9,22,1 ,150.0,118.33938598632812,100.0,1,0.0,191.0607452392578,16200.0
10,23,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,16200.0
11,25,G1,0.01589248888194561,11.029748916625977,1.0,1,5.960475846222835e-06,1102.97607421875,16200.0
0,1,1 ,87.1181869506836,41.4731330871582,100.0,1,0.0,96.48626708984375,16500.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,16500.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,16500.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,16500.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,16500.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,16500.0
6,16,1 ,245.0,0.0,100.0,1,4.770699433720438e-06,245.0,16500.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,16500.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,16500.0
9,22,1 ,150.0,118.15049743652344,100.0,1,0.0,190.94381713867188,16500.0
10,23,1 ,200.0,0.0,100.0,1,2.107342425006209e-06,200.0,16500.0
11,25,G1,0.01496290322393179,11.025287628173828,1.0,1,5.9604644775390625e-06,1102.52978515625,16500.0
0,1,1 ,87.01729583740234,41.80448532104492,100.0,1,0.0,96.5382080078125,16800.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,16800.0
2,7,1 ,64.0,0.0,100.0,1,5.960509952274151e-06,64.0,16800.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,16800.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,16800.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,16800.0
6,16,1 ,245.0,0.0,100.0,1,2.3914506527944468e-05,245.0,16800.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,16800.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,16800.0
9,22,1 ,150.0,118.43768310546875,100.0,1,0.0,191.12164306640625,16800.0
10,23,1 ,200.0,0.0,100.0,1,2.107342425006209e-06,200.0,16800.0
11,25,G1,0.016797414049506187,11.050497055053711,1.0,1,5.960475846222835e-06,1105.051025390625,16800.0
0,1,1 ,90.02352142333984,40.653900146484375,100.0,1,2.9802322387695312e-06,98.77739715576172,17100.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,17100.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,17100.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,17100.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,17100.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,17100.0
6,16,1 ,245.0,0.0,100.0,1,6.838723948021652e-06,245.0,17100.0
7,18,1 ,144.0,0.0,100.0,1,1.1920928955078125e-05,144.0,17100.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,17100.0
9,22,1 ,150.0,117.84654998779297,100.0,1,5.9604644775390625e-06,190.75588989257812,17100.0
10,23,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,17100.0
11,25,G1,0.01693575084209442,11.026216506958008,1.0,1,0.0,1102.6229248046875,17100.0
0,1,1 ,90.48699951171875,40.80201721191406,100.0,1,0.0,99.26078033447266,17400.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,17400.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,17400.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,17400.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,17400.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,17400.0
6,16,1 ,245.0,0.0,100.0,1,3.071953187827603e-06,245.0,17400.0
7,18,1 ,144.0,0.0,100.0,1,3.725290298461914e-07,144.0,17400.0
8,21,1 ,294.0,0.0,100.0,1,2.4575625502620824e-05,294.0,17400.0
9,22,1 ,150.0,118.00032043457031,100.0,1,5.9604644775390625e-06,190.85092163085938,17400.0
10,23,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,17400.0
11,25,G1,0.018693670630455017,11.046615600585938,1.0,1,5.9604644775390625e-06,1104.6632080078125,17400.0
0,1,1 ,91.11324310302734,40.82138442993164,100.0,1,8.429369700024836e-06,99.83992004394531,17700.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,17700.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,17700.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,17700.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,17700.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,17700.0
6,16,1 ,245.0,0.0,100.0,1,1.1175870895385742e-06,245.0,17700.0
7,18,1 ,144.0,0.0,100.0,1,1.862645149230957e-06,144.0,17700.0
8,21,1 ,294.0,0.0,100.0,1,2.6656007321435027e-05,294.0,17700.0
9,22,1 ,150.0,118.23713684082031,100.0,1,0.0,190.9974365234375,17700.0
10,23,1 ,200.0,0.0,100.0,1,4.712160716735525e-06,200.0,17700.0
11,25,G1,0.014797298237681389,11.06165885925293,1.0,1,5.9604644775390625e-06,1106.166748046875,17700.0
0,1,1 ,93.86529541015625,39.29726028442383,100.0,1,4.214684850012418e-06,101.75936889648438,18000.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,18000.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,18000.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,18000.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,18000.0
5,15,1 ,274.0,0.0,100.0,1,2.4027400286286138e-05,274.0,18000.0
6,16,1 ,245.0,0.0,100.0,1,9.0640223788796e-06,245.0,18000.0
7,18,1 ,144.0,0.0,100.0,1,1.1944189282075968e-05,144.0,18000.0
8,21,1 ,294.0,0.0,100.0,1,8.940696716308594e-06,294.0,18000.0
9,22,1 ,150.0,117.33396911621094,100.0,1,1.1920928955078125e-05,190.4396514892578,18000.0
10,23,1 ,200.0,0.0,100.0,1,7.450580596923828e-06,200.0,18000.0
11,25,G1,0.014849853701889515,11.045394897460938,1.0,1,0.0,1104.54052734375,18000.0
0,1,1 ,94.08946228027344,39.57259750366211,100.0,1,6.664001830358757e-06,102.0726089477539,18300.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,18300.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,18300.0
3,13,1 ,200.0,0.0,100.0,1,6.664001830358757e-06,200.0,18300.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,18300.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,18300.0
6,16,1 ,245.0,0.0,100.0,1,3.0034250357857672e-06,245.0,18300.0
7,18,1 ,144.0,0.0,100.0,1,1.199202142743161e-05,144.0,18300.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,18300.0
9,22,1 ,150.0,117.6650619506836,100.0,1,1.1920928955078125e-05,190.64382934570312,18300.0
10,23,1 ,200.0,0.0,100.0,1,7.5981311056239065e-06,200.0,18300.0
11,25,G1,0.012584976851940155,11.056173324584961,1.0,1,5.9604644775390625e-06,1105.6180419921875,18300.0
0,1,1 ,94.92974090576172,39.1980094909668,100.0,1,2.9802322387695312e-06,102.70413970947266,18600.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,18600.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,18600.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,18600.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,18600.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,18600.0
6,16,1 ,245.0,0.0,100.0,1,8.971686838776805e-06,245.0,18600.0
7,18,1 ,144.0,0.0,100.0,1,1.1957253263972234e-05,144.0,18600.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,18600.0
9,22,1 ,150.0,117.2771224975586,100.0,1,5.9604644775390625e-06,190.40463256835938,18600.0
10,23,1 ,200.0,0.0,100.0,1,8.940696716308594e-06,200.0,18600.0
11,25,G1,0.0178908109664917,11.031987190246582,1.0,1,5.960475846222835e-06,1103.2001953125,18600.0
0,1,1 ,96.44978332519531,38.27790832519531,100.0,1,6.664001830358757e-06,103.76780700683594,18900.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,18900.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,18900.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,18900.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,18900.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,18900.0
6,16,1 ,245.0,0.0,100.0,1,6.06433331995504e-06,245.0,18900.0
7,18,1 ,144.0,0.0,100.0,1,1.862645149230957e-07,144.0,18900.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,18900.0
9,22,1 ,150.0,116.79129791259766,100.0,1,0.0,190.10577392578125,18900.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,18900.0
11,25,G1,0.020477313548326492,11.018020629882812,1.0,1,5.9604644775390625e-06,1101.8040771484375,18900.0
0,1,1 ,98.0066909790039,38.54209518432617,100.0,1,5.9604644775390625e-06,105.3128890991211,19200.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,19200.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,19200.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,19200.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,19200.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,19200.0
6,16,1 ,245.0,0.0,100.0,1,2.9802322387695312e-06,245.0,19200.0
7,18,1 ,144.0,0.0,100.0,1,1.1957253263972234e-05,144.0,19200.0
8,21,1 ,294.0,0.0,100.0,1,2.5463115889579058e-05,294.0,19200.0
9,22,1 ,150.0,117.41539001464844,100.0,1,5.9604644775390625e-06,190.4898223876953,19200.0
10,23,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,19200.0
11,25,G1,0.02063317783176899,11.067934036254883,1.0,1,0.0,1106.795166015625,19200.0
0,1,1 ,98.10285949707031,38.37627029418945,100.0,1,2.9802322387695312e-06,105.34187316894531,19500.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,19500.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,19500.0
3,13,1 ,200.0,0.0,100.0,1,1.1920928955078125e-05,200.0,19500.0
4,14,1 ,0.0,0.0,100.0,1,2.9802322387695312e-06,0.0,19500.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,19500.0
6,16,1 ,245.0,0.0,100.0,1,3.071953187827603e-06,245.0,19500.0
7,18,1 ,144.0,0.0,100.0,1,2.2351741790771484e-06,144.0,19500.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,19500.0
9,22,1 ,150.0,117.21797943115234,100.0,1,5.9604644775390625e-06,190.3682098388672,19500.0
10,23,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,19500.0
11,25,G1,0.018916551023721695,11.041050910949707,1.0,1,0.0,1104.106689453125,19500.0
0,1,1 ,98.2308349609375,37.832603454589844,100.0,1,4.214684850012418e-06,105.26444244384766,19800.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,19800.0
2,7,1 ,64.0,0.0,100.0,1,5.820766091346741e-08,64.0,19800.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,19800.0
4,14,1 ,0.0,0.0,100.0,1,2.9802322387695312e-06,0.0,19800.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,19800.0
6,16,1 ,245.0,0.0,100.0,1,2.0981025954824872e-05,245.0,19800.0
7,18,1 ,144.0,0.0,100.0,1,1.1920928955078125e-05,144.0,19800.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,19800.0
9,22,1 ,150.0,116.75416564941406,100.0,1,5.9604644775390625e-06,190.0829620361328,19800.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,19800.0
11,25,G1,0.01697913371026516,11.02839469909668,1.0,1,1.1641532182693481e-08,1102.8408203125,19800.0
0,1,1 ,98.14430236816406,37.80146408081055,100.0,1,0.0,105.17249298095703,20100.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,20100.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,20100.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,20100.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,20100.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,20100.0
6,16,1 ,245.0,0.0,100.0,1,8.948454706114717e-06,245.0,20100.0
7,18,1 ,144.0,0.0,100.0,1,1.1934018402826041e-05,144.0,20100.0
8,21,1 ,294.0,0.0,100.0,1,2.9802322387695312e-06,294.0,20100.0
9,22,1 ,150.0,116.60592651367188,100.0,1,5.9604644775390625e-06,189.99195861816406,20100.0
10,23,1 ,200.0,0.0,100.0,1,4.470348358154297e-06,200.0,20100.0
11,25,G1,0.018358685076236725,11.022546768188477,1.0,1,5.960475846222835e-06,1102.2562255859375,20100.0
0,1,1 ,98.89888000488281,38.07118606567383,100.0,1,5.9604644775390625e-06,105.97360229492188,20400.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,20400.0
2,7,1 ,64.0,0.0,100.0,1,0.0,64.0,20400.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,20400.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,20400.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,20400.0
6,16,1 ,245.0,0.0,100.0,1,2.3853495804360136e-05,245.0,20400.0
7,18,1 ,144.0,0.0,100.0,1,3.725290298461914e-07,144.0,20400.0
8,21,1 ,294.0,0.0,100.0,1,0.0,294.0,20400.0
9,22,1 ,150.0,117.13411712646484,100.0,1,1.1920928955078125e-05,190.31658935546875,20400.0
10,23,1 ,200.0,0.0,100.0,1,0.0,200.0,20400.0
11,25,G1,0.016012510284781456,11.041236877441406,1.0,1,1.1641532182693481e-08,1104.124755859375,20400.0
0,1,1 ,101.63127136230469,37.0777587890625,100.0,1,9.42432143347105e-06,108.18352508544922,20700.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,20700.0
2,7,1 ,64.0,0.0,100.0,1,4.6566128730773926e-08,64.0,20700.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,20700.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,20700.0
5,15,1 ,274.0,0.0,100.0,1,2.384185791015625e-05,274.0,20700.0
6,16,1 ,245.0,0.0,100.0,1,2.9886023185099475e-05,245.0,20700.0
7,18,1 ,144.0,0.0,100.0,1,1.1926747902180068e-05,144.0,20700.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,20700.0
9,22,1 ,150.0,116.61546325683594,100.0,1,5.9604644775390625e-06,189.997802734375,20700.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,20700.0
11,25,G1,0.014829443767666817,11.040627479553223,1.0,1,0.0,1104.063720703125,20700.0
0,1,1 ,101.08716583251953,36.81856918334961,100.0,1,1.2287812751310412e-05,107.58355712890625,21000.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,21000.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,21000.0
3,13,1 ,200.0,0.0,100.0,1,5.9604644775390625e-06,200.0,21000.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,21000.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,21000.0
6,16,1 ,245.0,0.0,100.0,1,1.4905816897226032e-05,245.0,21000.0
7,18,1 ,144.0,0.0,100.0,1,1.2065570444974583e-05,144.0,21000.0
8,21,1 ,294.0,0.0,100.0,1,2.4575625502620824e-05,294.0,21000.0
9,22,1 ,150.0,116.27708435058594,100.0,1,0.0,189.79031372070312,21000.0
10,23,1 ,200.0,0.0,100.0,1,3.3320009151793784e-06,200.0,21000.0
11,25,G1,0.019794976338744164,11.01060962677002,1.0,1,1.1641532182693481e-08,1101.0628662109375,21000.0
0,1,1 ,101.33963775634766,37.26969909667969,100.0,1,6.664001830358757e-06,107.9757080078125,21300.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,21300.0
2,7,1 ,64.0,0.0,100.0,1,5.960509952274151e-06,64.0,21300.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,21300.0
4,14,1 ,0.0,0.0,100.0,1,1.1920928955078125e-05,0.0,21300.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,21300.0
6,16,1 ,245.0,0.0,100.0,1,1.7896909412229434e-05,245.0,21300.0
7,18,1 ,144.0,0.0,100.0,1,1.212866663991008e-05,144.0,21300.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,21300.0
9,22,1 ,150.0,116.77466583251953,100.0,1,0.0,190.09556579589844,21300.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,21300.0
11,25,G1,0.018637102097272873,11.04399299621582,1.0,1,1.1641532182693481e-08,1104.40087890625,21300.0
0,1,1 ,100.86426544189453,37.48122024536133,100.0,1,2.9802322387695312e-06,107.6031723022461,21600.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,21600.0
2,7,1 ,64.0,0.0,100.0,1,2.3283064365386963e-08,64.0,21600.0
3,13,1 ,200.0,0.0,100.0,1,0.0,200.0,21600.0
4,14,1 ,0.0,0.0,100.0,1,2.9802322387695312e-06,0.0,21600.0
5,15,1 ,274.0,0.0,100.0,1,4.470348358154297e-06,274.0,21600.0
6,16,1 ,245.0,0.0,100.0,1,1.794337367755361e-05,245.0,21600.0
7,18,1 ,144.0,0.0,100.0,1,0.0,144.0,21600.0
8,21,1 ,294.0,0.0,100.0,1,2.384185791015625e-05,294.0,21600.0
9,22,1 ,150.0,116.91770935058594,100.0,1,5.9604644775390625e-06,190.18345642089844,21600.0
10,23,1 ,200.0,0.0,100.0,1,4.214684850012418e-06,200.0,21600.0
11,25,G1,0.01391189731657505,11.056554794311523,1.0,1,1.1641532182693481e-08,1105.6563720703125,21600.0
0,1,1 ,100.44156646728516,37.11914825439453,100.0,1,9.42432143347105e-06,107.08099365234375,21900.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,21900.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,21900.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,21900.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,21900.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,21900.0
6,16,1 ,245.0,0.0,100.0,1,1.5017125406302512e-05,245.0,21900.0
7,18,1 ,144.0,0.0,100.0,1,1.2065570444974583e-05,144.0,21900.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,21900.0
9,22,1 ,150.0,116.55039978027344,100.0,1,5.9604644775390625e-06,189.95787048339844,21900.0
10,23,1 ,200.0,0.0,100.0,1,2.107342425006209e-06,200.0,21900.0
11,25,G1,0.015176641754806042,11.035093307495117,1.0,1,0.0,1103.51025390625,21900.0
0,1,1 ,102.0776596069336,36.84114074707031,100.0,1,6.664001830358757e-06,108.5224380493164,22200.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,22200.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,22200.0
3,13,1 ,200.0,0.0,100.0,1,6.143906375655206e-06,200.0,22200.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,22200.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,22200.0
6,16,1 ,245.0,0.0,100.0,1,3.071953187827603e-06,245.0,22200.0
7,18,1 ,144.0,0.0,100.0,1,5.587935447692871e-07,144.0,22200.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,22200.0
9,22,1 ,150.0,116.46286010742188,100.0,1,0.0,189.9041748046875,22200.0
10,23,1 ,200.0,0.0,100.0,1,4.712160716735525e-06,200.0,22200.0
11,25,G1,0.01454148255288601,11.037503242492676,1.0,1,0.0,1103.751220703125,22200.0
0,1,1 ,100.45799255371094,36.80133056640625,100.0,1,9.42432143347105e-06,106.98666381835938,22500.0
1,2,1 ,67.0,0.0,100.0,1,8.429369700024836e-06,67.0,22500.0
2,7,1 ,64.0,0.0,100.0,1,1.1641532182693481e-08,64.0,22500.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,22500.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,22500.0
5,15,1 ,274.0,0.0,100.0,1,1.4901161193847656e-06,274.0,22500.0
6,16,1 ,245.0,0.0,100.0,1,3.8744808989576995e-05,245.0,22500.0
7,18,1 ,144.0,0.0,100.0,1,1.2013700143143069e-05,144.0,22500.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,22500.0
9,22,1 ,150.0,116.32459259033203,100.0,1,0.0,189.8194122314453,22500.0
10,23,1 ,200.0,0.0,100.0,1,4.214684850012418e-06,200.0,22500.0
11,25,G1,0.02003081515431404,11.005878448486328,1.0,1,0.0,1100.5897216796875,22500.0
0,1,1 ,98.91279602050781,37.65130615234375,100.0,1,0.0,105.83649444580078,22800.0
1,2,1 ,67.0,0.0,100.0,1,5.9604644775390625e-06,67.0,22800.0
2,7,1 ,64.0,0.0,100.0,1,5.960475846222835e-06,64.0,22800.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,22800.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,22800.0
5,15,1 ,274.0,0.0,100.0,1,2.9802322387695312e-06,274.0,22800.0
6,16,1 ,245.0,0.0,100.0,1,4.214684850012418e-06,245.0,22800.0
7,18,1 ,144.0,0.0,100.0,1,1.2038222848786972e-05,144.0,22800.0
8,21,1 ,294.0,0.0,100.0,1,2.4027400286286138e-05,294.0,22800.0
9,22,1 ,150.0,116.70366668701172,100.0,1,0.0,190.0519561767578,22800.0
10,23,1 ,200.0,0.0,100.0,1,2.9802322387695312e-06,200.0,22800.0
11,25,G1,0.018501970916986465,11.034189224243164,1.0,1,5.9604644775390625e-06,1103.42041015625,22800.0
0,1,1 ,98.42569732666016,37.79915237426758,100.0,1,8.940696716308594e-06,105.43431091308594,23100.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,23100.0
2,7,1 ,64.0,0.0,100.0,1,5.960646376479417e-06,64.0,23100.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,23100.0
4,14,1 ,0.0,0.0,100.0,1,1.2287812751310412e-05,0.0,23100.0
5,15,1 ,274.0,0.0,100.0,1,5.9604644775390625e-06,274.0,23100.0
6,16,1 ,245.0,0.0,100.0,1,2.0874926121905446e-05,245.0,23100.0
7,18,1 ,144.0,0.0,100.0,1,0.0,144.0,23100.0
8,21,1 ,294.0,0.0,100.0,1,2.5463115889579058e-05,294.0,23100.0
9,22,1 ,150.0,116.73492431640625,100.0,1,0.0,190.07115173339844,23100.0
10,23,1 ,200.0,0.0,100.0,1,5.372689884097781e-06,200.0,23100.0
11,25,G1,0.019184330478310585,11.039057731628418,1.0,1,5.9604644775390625e-06,1103.907470703125,23100.0
0,1,1 ,99.75225067138672,37.871707916259766,100.0,1,4.214684850012418e-06,106.69947052001953,23400.0
1,2,1 ,67.0,0.0,100.0,1,0.0,67.0,23400.0
2,7,1 ,64.0,0.0,100.0,1,3.4924596548080444e-08,64.0,23400.0
3,13,1 ,200.0,0.0,100.0,1,1.4901161193847656e-06,200.0,23400.0
4,14,1 ,0.0,0.0,100.0,1,0.0,0.0,23400.0
5,15,1 ,274.0,0.0,100.0,1,0.0,274.0,23400.0
6,16,1 ,245.0,0.0,100.0,1,3.725290298461914e-06,245.0,23400.0
7,18,1 ,144.0,0.0,100.0,1,3.725290298461914e-07,144.0,23400.0
8,21,1 ,294.0,0.0,100.0,1,5.9604644775390625e-06,294.0,23400.0
9,22,1 ,150.0,117.09315490722656,100.0,1,5.9604644775390625e-06,190.2913818359375,23400.0
10,23,1 ,200.0,0.0,100.0,1,5.372689884097781e-06,200.0,23400.0
11,25,G1,0.0161835178732872,11.065937995910645,1.0,1,0.0,1106.594970703125,23400.0
