Generator,p,q,time_s
G7,144.0,37.446910286949056,18600.0
G8,294.0,-52.68461204361991,18600.0
G9,150.0,-29.54845358075667,18600.0
G10,200.0,-7.052462018901693,18600.0
G1-RM3-60,0.017890810555137922,-0.047708728558155125,18600.0
G2-RM3-60,0.017890810555137922,0.0,18600.0
G3-RM3-60,0.017890810555137922,0.0,18600.0
G4-RM3-60,0.017890810555137922,0.0,18600.0
G5-RM3-60,0.017890810555137922,0.0,18600.0
G6-RM3-60,0.017890810555137922,0.0,18600.0
G7-RM3-60,0.017890810555137922,0.0,18600.0
G8-RM3-60,0.017890810555137922,0.0,18600.0
G0,86.4405572058196,-142.9050758854648,18900.0
G1,67.0,70.22784943302162,18900.0
G2,64.0,44.04831525881093,18900.0
G3,200.0,48.8830743271928,18900.0
G4,0.0,66.96980069732032,18900.0
G5,274.0,69.29641616817702,18900.0
G6,245.0,33.37474453892705,18900.0
G7,144.0,37.494653501619936,18900.0
G8,294.0,-52.687072621061105,18900.0
G9,150.0,-29.55122418870542,18900.0
G10,200.0,-7.104852169056635,18900.0
G1-RM3-60,0.02047731373786327,-0.05460603948871891,18900.0
G2-RM3-60,0.02047731373786327,0.0,18900.0
G3-RM3-60,0.02047731373786327,0.0,18900.0
G4-RM3-60,0.02047731373786327,0.0,18900.0
G5-RM3-60,0.02047731373786327,0.0,18900.0
G6-RM3-60,0.02047731373786327,0.0,18900.0
G7-RM3-60,0.02047731373786327,0.0,18900.0
G8-RM3-60,0.02047731373786327,0.0,18900.0
G0,87.35743525560841,-143.10873372955595,19200.0
G1,67.0,70.35880034186127,19200.0
G2,64.0,44.17697904469715,19200.0
G3,200.0,49.01132969871219,19200.0
G4,0.0,67.09963591754048,19200.0
G5,274.0,69.3190177668788,19200.0
G6,245.0,33.47177153446941,19200.0
G7,144.0,37.54407665851757,19200.0
G8,294.0,-52.69559574719743,19200.0
G9,150.0,-29.54471716192566,19200.0
G10,200.0,-7.033555052862951,19200.0
G1-RM3-60,0.020633177968939976,-0.05502167545940285,19200.0
G2-RM3-60,0.020633177968939976,0.0,19200.0
G3-RM3-60,0.020633177968939976,0.0,19200.0
G4-RM3-60,0.020633177968939976,0.0,19200.0
G5-RM3-60,0.020633177968939976,0.0,19200.0
G6-RM3-60,0.020633177968939976,0.0,19200.0
G7-RM3-60,0.020633177968939976,0.0,19200.0
G8-RM3-60,0.020633177968939976,0.0,19200.0
G0,88.95364024363445,-143.81557228470362,19500.0
G1,67.0,70.6728383954825,19500.0
G2,64.0,44.19361370633787,19500.0
G3,200.0,48.88495573005981,19500.0
G4,0.0,66.98570563879039,19500.0
G5,274.0,69.22177040612891,19500.0
G6,245.0,33.42410451131441,19500.0
G7,144.0,37.553963487360605,19500.0
G8,294.0,-52.69444574600081,19500.0
G9,150.0,-29.54787330096491,19500.0
G10,200.0,-7.124926355090416,19500.0
G1-RM3-60,0.018916551183199397,-0.05044402513522202,19500.0
G2-RM3-60,0.018916551183199397,0.0,19500.0
G3-RM3-60,0.018916551183199397,0.0,19500.0
G4-RM3-60,0.018916551183199397,0.0,19500.0
G5-RM3-60,0.018916551183199397,0.0,19500.0
G6-RM3-60,0.018916551183199397,0.0,19500.0
G7-RM3-60,0.018916551183199397,0.0,19500.0
G8-RM3-60,0.018916551183199397,0.0,19500.0
G0,89.48248356433322,-144.1156939140146,19800.0
G1,67.0,70.79023433253911,19800.0
G2,64.0,44.151737801397914,19800.0
G3,200.0,48.82938950670583,19800.0
G4,0.0,66.96487355233764,19800.0
G5,274.0,69.18454326627412,19800.0
G6,245.0,33.373715070257916,19800.0
G7,144.0,37.55815351983415,19800.0
G8,294.0,-52.69291970227248,19800.0
G9,150.0,-29.550831283518136,19800.0
G10,200.0,-7.131924867332131,19800.0
G1-RM3-60,0.01697913408953299,-0.04527760120641791,19800.0
G2-RM3-60,0.01697913408953299,0.0,19800.0
G3-RM3-60,0.01697913408953299,0.0,19800.0
G4-RM3-60,0.01697913408953299,0.0,19800.0
G5-RM3-60,0.01697913408953299,0.0,19800.0
G6-RM3-60,0.01697913408953299,0.0,19800.0
G7-RM3-60,0.01697913408953299,0.0,19800.0
G8-RM3-60,0.01697913408953299,0.0,19800.0
G0,90.39553206682922,-144.36267340496894,20100.0
G1,67.0,71.01965502692704,20100.0
G2,64.0,44.11140345666913,20100.0
G3,200.0,49.02469654476306,20100.0
G4,0.0,67.04297126706118,20100.0
G5,274.0,69.23339256607332,20100.0
G6,245.0,33.39787373765408,20100.0
G7,144.0,37.560357871513986,20100.0
G8,294.0,-52.69447736088621,20100.0
G9,150.0,-29.548699579452006,20100.0
G10,200.0,-7.073735090404931,20100.0
G1-RM3-60,0.018358685971237625,-0.048956391040933814,20100.0
G2-RM3-60,0.018358685971237625,0.0,20100.0
G3-RM3-60,0.018358685971237625,0.0,20100.0
G4-RM3-60,0.018358685971237625,0.0,20100.0
G5-RM3-60,0.018358685971237625,0.0,20100.0
G6-RM3-60,0.018358685971237625,0.0,20100.0
G7-RM3-60,0.018358685971237625,0.0,20100.0
G8-RM3-60,0.018358685971237625,0.0,20100.0
G0,91.10406743384846,-144.63019654840124,20400.0
G1,67.0,71.05983626179817,20400.0
G2,64.0,44.225750835327474,20400.0
G3,200.0,48.94215641766016,20400.0
G4,0.0,67.00857011862485,20400.0
G5,274.0,69.19308203137427,20400.0
G6,245.0,33.38317834382276,20400.0
G7,144.0,37.561203260853524,20400.0
G8,294.0,-52.69356050675387,20400.0
G9,150.0,-29.550247984490824,20400.0
G10,200.0,-7.094137228601539,20400.0
G1-RM3-60,0.016012510568458684,-0.0426999483994763,20400.0
G2-RM3-60,0.016012510568458684,0.0,20400.0
G3-RM3-60,0.016012510568458684,0.0,20400.0
G4-RM3-60,0.016012510568458684,0.0,20400.0
G5-RM3-60,0.016012510568458684,0.0,20400.0
G6-RM3-60,0.016012510568458684,0.0,20400.0
G7-RM3-60,0.016012510568458684,0.0,20400.0
G8-RM3-60,0.016012510568458684,0.0,20400.0
G0,91.61805802433909,-144.85217767224,20700.0
G1,67.0,71.08407135512473,20700.0
G2,64.0,44.23697574592558,20700.0
G3,200.0,48.934229688848404,20700.0
G4,0.0,66.96422188448915,20700.0
G5,274.0,69.17713283502727,20700.0
G6,245.0,33.40996790933882,20700.0
G7,144.0,37.59855130922744,20700.0
G8,294.0,-52.69792026231423,20700.0
G9,150.0,-29.54852825293017,20700.0
G10,200.0,-7.1314150383719195,20700.0
G1-RM3-60,0.014829442379244849,-0.03954511124927553,20700.0
G2-RM3-60,0.014829442379244849,0.0,20700.0
G3-RM3-60,0.014829442379244849,0.0,20700.0
G4-RM3-60,0.014829442379244849,0.0,20700.0
G5-RM3-60,0.014829442379244849,0.0,20700.0
G6-RM3-60,0.014829442379244849,0.0,20700.0
G7-RM3-60,0.014829442379244849,0.0,20700.0
G8-RM3-60,0.014829442379244849,0.0,20700.0
G0,92.29018786631428,-145.11481144974263,21000.0
G1,67.0,71.28066869563325,21000.0
G2,64.0,44.3493612097907,21000.0
G3,200.0,48.93276877312135,21000.0
G4,0.0,66.89194188566961,21000.0
G5,274.0,69.20408568948014,21000.0
G6,245.0,33.432952054548394,21000.0
G7,144.0,37.48492375665617,21000.0
G8,294.0,-52.68700422129319,21000.0
G9,150.0,-29.549989331925303,21000.0
G10,200.0,-7.095402930346587,21000.0
G1-RM3-60,0.01979497609914007,-0.05278648100841911,21000.0
G2-RM3-60,0.01979497609914007,0.0,21000.0
G3-RM3-60,0.01979497609914007,0.0,21000.0
G4-RM3-60,0.01979497609914007,0.0,21000.0
G5-RM3-60,0.01979497609914007,0.0,21000.0
G6-RM3-60,0.01979497609914007,0.0,21000.0
G7-RM3-60,0.01979497609914007,0.0,21000.0
G8-RM3-60,0.01979497609914007,0.0,21000.0
G0,90.86386506184124,-144.5979514697194,21300.0
G1,67.0,71.17412116235667,21300.0
G2,64.0,44.16839645086094,21300.0
G3,200.0,48.95518707844557,21300.0
G4,0.0,66.99237404110157,21300.0
G5,274.0,69.21411825868199,21300.0
G6,245.0,33.443300279448934,21300.0
G7,144.0,37.59074609409507,21300.0
G8,294.0,-52.69872315451042,21300.0
G9,150.0,-29.54620466068627,21300.0
G10,200.0,-7.071078288808614,21300.0
G1-RM3-60,0.018637101536698394,-0.049698829329754966,21300.0
G2-RM3-60,0.018637101536698394,0.0,21300.0
G3-RM3-60,0.018637101536698394,0.0,21300.0
G4-RM3-60,0.018637101536698394,0.0,21300.0
G5-RM3-60,0.018637101536698394,0.0,21300.0
G6-RM3-60,0.018637101536698394,0.0,21300.0
G7-RM3-60,0.018637101536698394,0.0,21300.0
G8-RM3-60,0.018637101536698394,0.0,21300.0
G0,90.21252540521118,-144.29190147608003,21600.0
G1,67.0,71.05629556167034,21600.0
G2,64.0,44.25559574385394,21600.0
G3,200.0,49.00365891732602,21600.0
G4,0.0,67.11613908940353,21600.0
G5,274.0,69.28011614640255,21600.0
G6,245.0,33.42026994218019,21600.0
G7,144.0,37.5451288831571,21600.0
G8,294.0,-52.69401960855711,21600.0
G9,150.0,-29.547328513843752,21600.0
G10,200.0,-7.070355197807665,21600.0
G1-RM3-60,0.013911897492918863,-0.03709833309704359,21600.0
G2-RM3-60,0.013911897492918863,0.0,21600.0
G3-RM3-60,0.013911897492918863,0.0,21600.0
G4-RM3-60,0.013911897492918863,0.0,21600.0
G5-RM3-60,0.013911897492918863,0.0,21600.0
G6-RM3-60,0.013911897492918863,0.0,21600.0
G7-RM3-60,0.013911897492918863,0.0,21600.0
G8-RM3-60,0.013911897492918863,0.0,21600.0
G0,91.67083881876016,-144.8686161607985,21900.0
G1,67.0,71.0447755609729,21900.0
G2,64.0,44.31734973173215,21900.0
G3,200.0,48.88966042181245,21900.0
G4,0.0,66.90412291115352,21900.0
G5,274.0,69.035991414323,21900.0
G6,245.0,33.42064128876851,21900.0
G7,144.0,37.584361312285786,21900.0
G8,294.0,-52.69623035253855,21900.0
G9,150.0,-29.54923869105062,21900.0
G10,200.0,-7.119396722703655,21900.0
G1-RM3-60,0.015176641795537632,-0.04047097311753208,21900.0
G2-RM3-60,0.015176641795537632,0.0,21900.0
G3-RM3-60,0.015176641795537632,0.0,21900.0
G4-RM3-60,0.015176641795537632,0.0,21900.0
G5-RM3-60,0.015176641795537632,0.0,21900.0
G6-RM3-60,0.015176641795537632,0.0,21900.0
G7-RM3-60,0.015176641795537632,0.0,21900.0
G8-RM3-60,0.015176641795537632,0.0,21900.0
G0,90.94198983688776,-144.60822734257542,22200.0
G1,67.0,71.07954558103938,22200.0
G2,64.0,44.33869934350546,22200.0
G3,200.0,48.93982242190413,22200.0
G4,0.0,66.95953199893948,22200.0
G5,274.0,69.28069442868254,22200.0
G6,245.0,33.43759353693594,22200.0
G7,144.0,37.469005146456354,22200.0
G8,294.0,-52.68591436935918,22200.0
G9,150.0,-29.549486586950195,22200.0
G10,200.0,-7.090592708007215,22200.0
G1-RM3-60,0.014541482569319659,-0.03877722103833636,22200.0
G2-RM3-60,0.014541482569319659,0.0,22200.0
G3-RM3-60,0.014541482569319659,0.0,22200.0
G4-RM3-60,0.014541482569319659,0.0,22200.0
G5-RM3-60,0.014541482569319659,0.0,22200.0
G6-RM3-60,0.014541482569319659,0.0,22200.0
G7-RM3-60,0.014541482569319659,0.0,22200.0
G8-RM3-60,0.014541482569319659,0.0,22200.0
G0,90.42144873377134,-144.3454376738965,22500.0
G1,67.0,70.87819770153607,22500.0
G2,64.0,44.23075360388552,22500.0
G3,200.0,48.886872516428106,22500.0
G4,0.0,66.92798848694753,22500.0
G5,274.0,69.13383223281139,22500.0
G6,245.0,33.42758805050217,22500.0
G7,144.0,37.5842373968506,22500.0
G8,294.0,-52.6969612758501,22500.0
G9,150.0,-29.54807753399257,22500.0
G10,200.0,-7.132650924721311,22500.0
G1-RM3-60,0.02003081446163669,-0.05341538038232116,22500.0
G2-RM3-60,0.02003081446163669,0.0,22500.0
G3-RM3-60,0.02003081446163669,0.0,22500.0
G4-RM3-60,0.02003081446163669,0.0,22500.0
G5-RM3-60,0.02003081446163669,0.0,22500.0
G6-RM3-60,0.02003081446163669,0.0,22500.0
G7-RM3-60,0.02003081446163669,0.0,22500.0
G8-RM3-60,0.02003081446163669,0.0,22500.0
G0,90.86723776755386,-144.4782815939038,22800.0
G1,67.0,71.00308128895693,22800.0
G2,64.0,44.24625729192762,22800.0
G3,200.0,48.9699766083045,22800.0
G4,0.0,67.0525765778095,22800.0
G5,274.0,69.25992856725907,22800.0
G6,245.0,33.402791011344945,22800.0
G7,144.0,37.532290178390724,22800.0
G8,294.0,-52.691573563140736,22800.0
G9,150.0,-29.549387702548785,22800.0
G10,200.0,-7.0970286197981025,22800.0
G1-RM3-60,0.01850197026539577,-0.04933848084814545,22800.0
G2-RM3-60,0.01850197026539577,0.0,22800.0
G3-RM3-60,0.01850197026539577,0.0,22800.0
G4-RM3-60,0.01850197026539577,0.0,22800.0
G5-RM3-60,0.01850197026539577,0.0,22800.0
G6-RM3-60,0.01850197026539577,0.0,22800.0
G7-RM3-60,0.01850197026539577,0.0,22800.0
G8-RM3-60,0.01850197026539577,0.0,22800.0
G0,88.53325210763452,-143.5800980223764,23100.0
G1,67.0,70.44400055115574,23100.0
G2,64.0,44.17305086886072,23100.0
G3,200.0,48.88966981488814,23100.0
G4,0.0,66.98658807044623,23100.0
G5,274.0,69.22506557573203,23100.0
G6,245.0,33.396975364388595,23100.0
G7,144.0,37.55030888731804,23100.0
G8,294.0,-52.693076420217295,23100.0
G9,150.0,-29.549512598697873,23100.0
G10,200.0,-7.10527035370815,23100.0
G1-RM3-60,0.01918433054060789,-0.051158100222739034,23100.0
G2-RM3-60,0.01918433054060789,0.0,23100.0
G3-RM3-60,0.01918433054060789,0.0,23100.0
G4-RM3-60,0.01918433054060789,0.0,23100.0
G5-RM3-60,0.01918433054060789,0.0,23100.0
G6-RM3-60,0.01918433054060789,0.0,23100.0
G7-RM3-60,0.01918433054060789,0.0,23100.0
G8-RM3-60,0.01918433054060789,0.0,23100.0
G0,88.20558912777796,-143.4813059452533,23400.0
G1,67.0,70.60130387284912,23400.0
G2,64.0,44.10784803548713,23400.0
G3,200.0,48.96477598551485,23400.0
G4,0.0,67.05212546962994,23400.0
G5,274.0,69.29320120775918,23400.0
G6,245.0,33.35412737610919,23400.0
G7,144.0,37.56277004030782,23400.0
G8,294.0,-52.69308913778485,23400.0
G9,150.0,-29.551198241895747,23400.0
G10,200.0,-7.080180320438686,23400.0
G1-RM3-60,0.016183518077456133,-0.043155966705284,23400.0
G2-RM3-60,0.016183518077456133,0.0,23400.0
G3-RM3-60,0.016183518077456133,0.0,23400.0
G4-RM3-60,0.016183518077456133,0.0,23400.0
G5-RM3-60,0.016183518077456133,0.0,23400.0
G6-RM3-60,0.016183518077456133,0.0,23400.0
G7-RM3-60,0.016183518077456133,0.0,23400.0
G8-RM3-60,0.016183518077456133,0.0,23400.0
G0,88.13159170332457,-143.46714779670637,23700.0
G1,67.0,70.646567334731,23700.0
G2,64.0,44.09980719276221,23700.0
G3,200.0,48.98379656174831,23700.0
G4,0.0,67.06804219074232,23700.0
G5,274.0,69.26008773362679,23700.0
G6,245.0,33.3721326184705,23700.0
G7,144.0,37.571867536881996,23700.0
G8,294.0,-52.6951716041586,23700.0
G9,150.0,-29.54918837250503,23700.0
G10,200.0,-7.075570470891535,23700.0
G1-RM3-60,0.017951808083243915,-0.04787138793137834,23700.0
G2-RM3-60,0.017951808083243915,0.0,23700.0
G3-RM3-60,0.017951808083243915,0.0,23700.0
G4-RM3-60,0.017951808083243915,0.0,23700.0
G5-RM3-60,0.017951808083243915,0.0,23700.0
G6-RM3-60,0.017951808083243915,0.0,23700.0
G7-RM3-60,0.017951808083243915,0.0,23700.0
G8-RM3-60,0.017951808083243915,0.0,23700.0
G0,87.31393454798365,-143.14632593391306,24000.0
G1,67.0,70.3947140943998,24000.0
G2,64.0,44.10875757482074,24000.0
G3,200.0,48.953360949450236,24000.0
G4,0.0,67.03275534127005,24000.0
G5,274.0,69.25774724447908,24000.0
G6,245.0,33.48254708241953,24000.0
G7,144.0,37.600439733503755,24000.0
G8,294.0,-52.70131141824615,24000.0
G9,150.0,-29.543462824680432,24000.0
G10,200.0,-7.032612269395365,24000.0
G1-RM3-60,0.016899370194768656,-0.0450648983197185,24000.0
G2-RM3-60,0.016899370194768656,0.0,24000.0
G3-RM3-60,0.016899370194768656,0.0,24000.0
G4-RM3-60,0.016899370194768656,0.0,24000.0
G5-RM3-60,0.016899370194768656,0.0,24000.0
G6-RM3-60,0.016899370194768656,0.0,24000.0
G7-RM3-60,0.016899370194768656,0.0,24000.0
G8-RM3-60,0.016899370194768656,0.0,24000.0
G0,85.9094713052807,-142.5877344245575,24300.0
G1,67.0,70.13827479586993,24300.0
G2,64.0,44.05383024048529,24300.0
G3,200.0,49.00812143895373,24300.0
G4,0.0,67.14315338802928,24300.0
G5,274.0,69.42365647164885,24300.0
G6,245.0,33.44899242895668,24300.0
G7,144.0,37.519421829811144,24300.0
G8,294.0,-52.693194916351985,24300.0
G9,150.0,-29.545085653753148,24300.0
G10,200.0,-7.018216376537275,24300.0
G1-RM3-60,0.011917210914989875,-0.03177918493831821,24300.0
G2-RM3-60,0.011917210914989875,0.0,24300.0
G3-RM3-60,0.011917210914989875,0.0,24300.0
G4-RM3-60,0.011917210914989875,0.0,24300.0
G5-RM3-60,0.011917210914989875,0.0,24300.0
G6-RM3-60,0.011917210914989875,0.0,24300.0
G7-RM3-60,0.011917210914989875,0.0,24300.0
G8-RM3-60,0.011917210914989875,0.0,24300.0
G0,84.7495635994685,-142.094008729553,24600.0
G1,67.0,69.83642519913039,24600.0
G2,64.0,44.11553007372883,24600.0
G3,200.0,48.93649565971565,24600.0
G4,0.0,66.9967475165245,24600.0
G5,274.0,69.37031407564228,24600.0
G6,245.0,33.37145275568392,24600.0
G7,144.0,37.5402274554067,24600.0
G8,294.0,-52.691875754261034,24600.0
G9,150.0,-29.550005148888005,24600.0
G10,200.0,-7.048919829714606,24600.0
G1-RM3-60,0.017104476834014448,-0.04561184720001932,24600.0
G2-RM3-60,0.017104476834014448,0.0,24600.0
G3-RM3-60,0.017104476834014448,0.0,24600.0
G4-RM3-60,0.017104476834014448,0.0,24600.0
G5-RM3-60,0.017104476834014448,0.0,24600.0
G6-RM3-60,0.017104476834014448,0.0,24600.0
G7-RM3-60,0.017104476834014448,0.0,24600.0
G8-RM3-60,0.017104476834014448,0.0,24600.0
G0,84.39915433236854,-141.96263638786783,24900.0
G1,67.0,69.85195797987785,24900.0
G2,64.0,44.03555059827244,24900.0
G3,200.0,49.05202154766806,24900.0
G4,0.0,67.08634765241105,24900.0
G5,274.0,69.50977191959403,24900.0
G6,245.0,33.57386856163154,24900.0
G7,144.0,37.46837550587106,24900.0
G8,294.0,-52.69238288496085,24900.0
G9,150.0,-29.539302990690203,24900.0
G10,200.0,-6.970712535392622,24900.0
G1-RM3-60,0.019444330761265748,-0.05185143105603752,24900.0
G2-RM3-60,0.019444330761265748,0.0,24900.0
G3-RM3-60,0.019444330761265748,0.0,24900.0
G4-RM3-60,0.019444330761265748,0.0,24900.0
G5-RM3-60,0.019444330761265748,0.0,24900.0
G6-RM3-60,0.019444330761265748,0.0,24900.0
G7-RM3-60,0.019444330761265748,0.0,24900.0
G8-RM3-60,0.019444330761265748,0.0,24900.0
G0,82.4054472086597,-141.08469804724845,25200.0
G1,67.0,69.38723015999759,25200.0
G2,64.0,43.95980596679998,25200.0
G3,200.0,49.112197997223255,25200.0
G4,0.0,67.20715727347704,25200.0
G5,274.0,69.54423410888668,25200.0
G6,245.0,33.48599596885114,25200.0
G7,144.0,37.4793972203023,25200.0
G8,294.0,-52.691307013679435,25200.0
G9,150.0,-29.542513906565205,25200.0
G10,200.0,-6.959363609334886,25200.0
G1-RM3-60,0.015816425249492595,-0.042177056167164856,25200.0
G2-RM3-60,0.015816425249492595,0.0,25200.0
G3-RM3-60,0.015816425249492595,0.0,25200.0
G4-RM3-60,0.015816425249492595,0.0,25200.0
G5-RM3-60,0.015816425249492595,0.0,25200.0
G6-RM3-60,0.015816425249492595,0.0,25200.0
G7-RM3-60,0.015816425249492595,0.0,25200.0
G8-RM3-60,0.015816425249492595,0.0,25200.0
G0,82.08305554502215,-140.96581927260738,25500.0
G1,67.0,69.13418572732087,25500.0
G2,64.0,43.960587365938665,25500.0
G3,200.0,48.94877864686008,25500.0
G4,0.0,67.10662997819429,25500.0
G5,274.0,69.42812619105916,25500.0
G6,245.0,33.333811519351,25500.0
G7,144.0,37.49879623925326,25500.0
G8,294.0,-52.68738505338064,25500.0
G9,150.0,-29.551308734976914,25500.0
G10,200.0,-7.034741097798602,25500.0
G1-RM3-60,0.01837300219965789,-0.04899456748171924,25500.0
G2-RM3-60,0.01837300219965789,0.0,25500.0
G3-RM3-60,0.01837300219965789,0.0,25500.0
G4-RM3-60,0.01837300219965789,0.0,25500.0
G5-RM3-60,0.01837300219965789,0.0,25500.0
G6-RM3-60,0.01837300219965789,0.0,25500.0
G7-RM3-60,0.01837300219965789,0.0,25500.0
G8-RM3-60,0.01837300219965789,0.0,25500.0
G0,79.0189022697376,-139.6380161610277,25800.0
G1,67.0,68.59821804156654,25800.0
G2,64.0,43.77438311660261,25800.0
G3,200.0,49.01186440596696,25800.0
G4,0.0,67.19950871704103,25800.0
G5,274.0,69.6695133691206,25800.0
G6,245.0,33.40427870653585,25800.0
G7,144.0,37.41302167428538,25800.0
G8,294.0,-52.68217114149648,25800.0
G9,150.0,-29.54754011743674,25800.0
G10,200.0,-6.976240983735259,25800.0
G1-RM3-60,0.02012414988050896,-0.053664273652788926,25800.0
G2-RM3-60,0.02012414988050896,0.0,25800.0
G3-RM3-60,0.02012414988050896,0.0,25800.0
G4-RM3-60,0.02012414988050896,0.0,25800.0
G5-RM3-60,0.02012414988050896,0.0,25800.0
G6-RM3-60,0.02012414988050896,0.0,25800.0
G7-RM3-60,0.02012414988050896,0.0,25800.0
G8-RM3-60,0.02012414988050896,0.0,25800.0
G0,77.3523154586504,-138.9843075374109,26100.0
G1,67.0,68.31880206397902,26100.0
G2,64.0,43.754291245389254,26100.0
G3,200.0,48.979332962269964,26100.0
G4,0.0,67.21861542886174,26100.0
G5,274.0,69.77213820373107,26100.0
G6,245.0,33.51589767954431,26100.0
G7,144.0,37.45554107349776,26100.0
G8,294.0,-52.69029876149682,26100.0
G9,150.0,-29.54078399698608,26100.0
G10,200.0,-6.9403067973301305,26100.0
G1-RM3-60,0.015277989371502909,-0.04074123234000532,26100.0
G2-RM3-60,0.015277989371502909,0.0,26100.0
G3-RM3-60,0.015277989371502909,0.0,26100.0
G4-RM3-60,0.015277989371502909,0.0,26100.0
G5-RM3-60,0.015277989371502909,0.0,26100.0
G6-RM3-60,0.015277989371502909,0.0,26100.0
G7-RM3-60,0.015277989371502909,0.0,26100.0
G8-RM3-60,0.015277989371502909,0.0,26100.0
G0,76.27253236029637,-138.45290943372115,26400.0
G1,67.0,68.17378758520076,26400.0
G2,64.0,43.75331247225467,26400.0
G3,200.0,49.1594093852224,26400.0
G4,0.0,67.33682078901464,26400.0
G5,274.0,69.87023757770544,26400.0
G6,245.0,33.56715663906275,26400.0
G7,144.0,37.4104332079947,26400.0
G8,294.0,-52.68854368852486,26400.0
G9,150.0,-29.537247555171064,26400.0
G10,200.0,-6.873955912126725,26400.0
G1-RM3-60,0.02049811565093936,-0.05466151098437159,26400.0
G2-RM3-60,0.02049811565093936,0.0,26400.0
G3-RM3-60,0.02049811565093936,0.0,26400.0
G4-RM3-60,0.02049811565093936,0.0,26400.0
G5-RM3-60,0.02049811565093936,0.0,26400.0
G6-RM3-60,0.02049811565093936,0.0,26400.0
G7-RM3-60,0.02049811565093936,0.0,26400.0
G8-RM3-60,0.02049811565093936,0.0,26400.0
G0,75.7906089127074,-138.37793733167106,26700.0
G1,67.0,67.96532587600166,26700.0
G2,64.0,43.687525332823114,26700.0
G3,200.0,48.96870242994619,26700.0
G4,0.0,67.23673349179326,26700.0
G5,274.0,69.76653306519175,26700.0
G6,245.0,33.47295394986022,26700.0
G7,144.0,37.41644534638821,26700.0
G8,294.0,-52.68538048746774,26700.0
G9,150.0,-29.543024471722447,26700.0
G10,200.0,-6.977052040200974,26700.0
G1-RM3-60,0.017078802515655505,-0.045543382612052125,26700.0
G2-RM3-60,0.017078802515655505,0.0,26700.0
G3-RM3-60,0.017078802515655505,0.0,26700.0
G4-RM3-60,0.017078802515655505,0.0,26700.0
G5-RM3-60,0.017078802515655505,0.0,26700.0
G6-RM3-60,0.017078802515655505,0.0,26700.0
G7-RM3-60,0.017078802515655505,0.0,26700.0
G8-RM3-60,0.017078802515655505,0.0,26700.0
G0,73.33319806794785,-137.26811021109697,27000.0
G1,67.0,67.54127753014093,27000.0
G2,64.0,43.64059197923615,27000.0
G3,200.0,49.10859074610576,27000.0
G4,0.0,67.41698309748887,27000.0
G5,274.0,69.92494918907212,27000.0
G6,245.0,33.61088360504175,27000.0
G7,144.0,37.431685314038816,27000.0
G8,294.0,-52.692722691019085,27000.0
G9,150.0,-29.53366597612839,27000.0
G10,200.0,-6.8630037413097185,27000.0
G1-RM3-60,0.013698721242879255,-0.03652986491925612,27000.0
G2-RM3-60,0.013698721242879255,0.0,27000.0
G3-RM3-60,0.013698721242879255,0.0,27000.0
G4-RM3-60,0.013698721242879255,0.0,27000.0
G5-RM3-60,0.013698721242879255,0.0,27000.0
G6-RM3-60,0.013698721242879255,0.0,27000.0
G7-RM3-60,0.013698721242879255,0.0,27000.0
G8-RM3-60,0.013698721242879255,0.0,27000.0
G0,70.25369704916545,-135.99555332024917,27300.0
G1,67.0,66.9583158122604,27300.0
G2,64.0,43.56745953744179,27300.0
G3,200.0,49.15778373805263,27300.0
G4,0.0,67.4038862371736,27300.0
G5,274.0,70.0518576585464,27300.0
G6,245.0,33.512733249199634,27300.0
G7,144.0,37.37463482731196,27300.0
G8,294.0,-52.68389378845015,27300.0
G9,150.0,-29.539500275428452,27300.0
G10,200.0,-6.846612950793663,27300.0
G1-RM3-60,0.015999982104066016,-0.04266653926959447,27300.0
G2-RM3-60,0.015999982104066016,0.0,27300.0
G3-RM3-60,0.015999982104066016,0.0,27300.0
G4-RM3-60,0.015999982104066016,0.0,27300.0
G5-RM3-60,0.015999982104066016,0.0,27300.0
G6-RM3-60,0.015999982104066016,0.0,27300.0
G7-RM3-60,0.015999982104066016,0.0,27300.0
G8-RM3-60,0.015999982104066016,0.0,27300.0
G0,68.50978565294719,-135.332570130912,27600.0
G1,67.0,66.67506088051505,27600.0
G2,64.0,43.43858399273522,27600.0
G3,200.0,49.14627707709746,27600.0
G4,0.0,67.47246915144258,27600.0
G5,274.0,70.08208605270927,27600.0
G6,245.0,33.593407081020814,27600.0
G7,144.0,37.384054339901894,27600.0
G8,294.0,-52.688380308508556,27600.0
G9,150.0,-29.533811314073347,27600.0
G10,200.0,-6.822505004821487,27600.0
G1-RM3-60,0.020243410206278924,-0.053982299704857205,27600.0
G2-RM3-60,0.020243410206278924,0.0,27600.0
G3-RM3-60,0.020243410206278924,0.0,27600.0
G4-RM3-60,0.020243410206278924,0.0,27600.0
G5-RM3-60,0.020243410206278924,0.0,27600.0
G6-RM3-60,0.020243410206278924,0.0,27600.0
G7-RM3-60,0.020243410206278924,0.0,27600.0
G8-RM3-60,0.020243410206278924,0.0,27600.0
G0,67.25213613331391,-134.74517527903456,27900.0
G1,67.0,66.38694142077122,27900.0
G2,64.0,43.41523387437438,27900.0
G3,200.0,49.19312113050989,27900.0
G4,0.0,67.48190741830874,27900.0
G5,274.0,70.23805004873523,27900.0
G6,245.0,33.4268359693217,27900.0
G7,144.0,37.36413208196056,27900.0
G8,294.0,-52.68083121935716,27900.0
