BUS_ID,BUS_ID,BUS_TYPE,Pd,Qd,Pg,Qg,P,Q,V_PU,V_KV,BASE_KV,ANGLE_DEG,ANGLE_RAD,MISMATCH,time_s
6,7,2,64.96949005126953,13.0,64.0,0.0,-0.9694900512695312,-13.0,1.0,138.0,138.0,-5.576866626739502,-0.09733465313911438,5.820766091346741e-08,19800.0
7,8,1,89.08616638183594,18.0,0.0,0.0,-89.08616638183594,-18.0,0.9537630081176758,219.36549377441406,230.0,-4.808210372924805,-0.08391907066106796,5.963373951090034e-06,19800.0
8,9,1,183.3500213623047,36.0,0.0,0.0,-183.3500213623047,-36.0,0.9061505794525146,125.04877471923828,138.0,1.2618544101715088,0.022023506462574005,2.9802322387695312e-06,19800.0
9,10,1,104.72702026367188,23.0,0.0,0.0,-104.72702026367188,-23.0,0.9476068019866943,130.76974487304688,138.0,0.5026689171791077,0.00877322442829609,4.214684850012418e-06,19800.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9037963151931763,207.87315368652344,230.0,7.663874626159668,0.13375979661941528,2.384185791015625e-05,19800.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9094530940055847,209.17420959472656,230.0,6.982563495635986,0.12186867743730545,1.1920928955078125e-05,19800.0
12,13,2,136.52777099609375,27.000001907348633,200.0,0.0,63.47222900390625,-27.000001907348633,0.9052121639251709,208.1988067626953,230.0,9.9569673538208,0.17378181219100952,6.143906375655206e-06,19800.0
13,14,2,96.35368347167969,20.0,0.0,0.0,-96.35368347167969,-20.0,0.8972019553184509,206.35646057128906,230.0,12.742369651794434,0.22239622473716736,2.9802322387695312e-06,19800.0
14,15,2,165.56756591796875,32.0,274.0,0.0,108.43243408203125,-32.0,0.9245935678482056,212.65650939941406,230.0,25.76839256286621,0.4497431516647339,0.0,19800.0
15,16,2,104.83840942382812,20.0,245.0,0.0,140.16159057617188,-20.0,0.9126341938972473,209.90586853027344,230.0,20.011547088623047,0.34926727414131165,2.0981025954824872e-05,19800.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9330072999000549,214.59169006347656,230.0,24.588125228881836,0.42914360761642456,2.9802322387695312e-06,19800.0
17,18,2,170.27294921875,34.0,144.0,0.0,-26.27294921875,-34.0,0.9357665181159973,215.22628784179688,230.0,26.288057327270508,0.45881301164627075,1.1920928955078125e-05,19800.0
18,19,1,94.22648620605469,18.0,0.0,0.0,-94.22648620605469,-18.0,0.9079263210296631,208.82305908203125,230.0,17.053373336791992,0.297637403011322,7.450580596923828e-07,19800.0
19,20,1,68.12870788574219,13.0,0.0,0.0,-68.12870788574219,-13.0,0.9096323251724243,209.21543884277344,230.0,15.777708053588867,0.27537286281585693,5.9604644775390625e-06,19800.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9435119032859802,217.0077362060547,230.0,27.994935989379883,0.4886036515235901,0.0,19800.0
21,22,2,0.0,0.0,150.0,116.75416564941406,150.0,116.75416564941406,1.0,230.0,230.0,30.039209365844727,0.5242829322814941,5.9604644775390625e-06,19800.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9120302796363831,209.7669677734375,230.0,15.591180801391602,0.27211734652519226,4.470348358154297e-06,19800.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9033591151237488,207.77259826660156,230.0,18.60283660888672,0.3246806263923645,3.725290298461914e-07,19800.0
24,25,2,0.0,0.0,0.13583306968212128,88.22716522216797,0.13583306968212128,88.22716522216797,1.0,138.0,138.0,-5.576866626739502,-0.09733465313911438,1.1641532182693481e-08,19800.0
0,1,3,0.0,0.0,98.14430236816406,37.80146408081055,98.14430236816406,37.80146408081055,1.0,138.0,138.0,0.0,0.0,0.0,20100.0
1,2,2,101.90455627441406,20.0,67.0,0.0,-34.90455627441406,-20.0,0.99845290184021,137.7864990234375,138.0,-0.037214525043964386,-0.0006495157722383738,5.9604644775390625e-06,20100.0
2,3,1,94.05040740966797,19.0,0.0,0.0,-94.05040740966797,-19.0,0.9139378070831299,126.1234130859375,138.0,6.85157585144043,0.11958251893520355,2.9802322387695312e-06,20100.0
3,4,1,77.60482788085938,15.000000953674316,0.0,0.0,-77.60482788085938,-15.000000953674316,0.9270733594894409,127.93612670898438,138.0,-2.1695313453674316,-0.03786545246839523,0.0,20100.0
4,5,1,74.2691421508789,14.0,0.0,0.0,-74.2691421508789,-14.0,0.9602267742156982,132.51129150390625,138.0,-1.6501692533493042,-0.028800876811146736,0.0,20100.0
5,6,1,71.41205596923828,14.0,0.0,0.0,-71.41205596923828,-14.0,0.9684683680534363,133.6486358642578,138.0,-1.9543553590774536,-0.034109923988580704,4.712160716735525e-06,20100.0
6,7,2,64.98454284667969,13.0,64.0,0.0,-0.9845428466796875,-13.0,1.0,138.0,138.0,-5.5632171630859375,-0.09709642082452774,5.960475846222835e-06,20100.0
7,8,1,89.15170288085938,18.0,0.0,0.0,-89.15170288085938,-18.0,0.953792154788971,219.3721923828125,230.0,-4.794890880584717,-0.08368660509586334,1.1175870895385742e-06,20100.0
8,9,1,183.06591796875,36.0,0.0,0.0,-183.06591796875,-36.0,0.9062442779541016,125.06170654296875,138.0,1.2804661989212036,0.022348342463374138,0.0,20100.0
9,10,1,104.60103607177734,23.0,0.0,0.0,-104.60103607177734,-23.0,0.9476855993270874,130.78060913085938,138.0,0.5155915021896362,0.008998766541481018,8.940696716308594e-06,20100.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9038950204849243,207.89585876464844,230.0,7.677488803863525,0.13399741053581238,2.9802322387695312e-06,20100.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9095515012741089,209.19683837890625,230.0,6.9975738525390625,0.12213066220283508,1.2287812751310412e-05,20100.0
12,13,2,136.29910278320312,27.000001907348633,200.0,0.0,63.700897216796875,-27.000001907348633,0.9053184390068054,208.22325134277344,230.0,9.973212242126465,0.17406533658504486,0.0,20100.0
13,14,2,96.45848846435547,20.0,0.0,0.0,-96.45848846435547,-20.0,0.8972961902618408,206.3781280517578,230.0,12.751314163208008,0.2225523442029953,1.1920928955078125e-05,20100.0
14,15,2,165.49993896484375,32.0,274.0,0.0,108.50006103515625,-32.0,0.924673318862915,212.67486572265625,230.0,25.77526092529297,0.4498630166053772,2.9802322387695312e-06,20100.0
15,16,2,104.77972412109375,20.0,245.0,0.0,140.22027587890625,-20.0,0.912719190120697,209.9254150390625,230.0,20.01860809326172,0.34939050674438477,8.948454706114717e-06,20100.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9330719113349915,214.60653686523438,230.0,24.59274673461914,0.42922425270080566,2.9802322387695312e-06,20100.0
17,18,2,170.52047729492188,34.0,144.0,0.0,-26.520477294921875,-34.0,0.9358262419700623,215.2400360107422,230.0,26.29146385192871,0.4588724374771118,1.1934018402826041e-05,20100.0
18,19,1,94.30770874023438,18.0,0.0,0.0,-94.30770874023438,-18.0,0.9080176949501038,208.8440704345703,230.0,17.061250686645508,0.29777491092681885,1.1920928955078125e-05,20100.0
19,20,1,68.14801025390625,13.0,0.0,0.0,-68.14801025390625,-13.0,0.9097296595573425,209.23782348632812,230.0,15.787178039550781,0.2755381464958191,0.0,20100.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9435712099075317,217.02137756347656,230.0,27.99933433532715,0.4886803925037384,2.9802322387695312e-06,20100.0
21,22,2,0.0,0.0,150.0,116.60592651367188,150.0,116.60592651367188,1.0,230.0,230.0,30.043914794921875,0.5243650674819946,5.9604644775390625e-06,20100.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9121303558349609,209.7899932861328,230.0,15.601560592651367,0.27229851484298706,4.470348358154297e-06,20100.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9034639000892639,207.7967071533203,230.0,18.6137752532959,0.3248715400695801,0.0,20100.0
24,25,2,0.0,0.0,0.1468694806098938,88.18037414550781,0.1468694806098938,88.18037414550781,1.0,138.0,138.0,-5.5632171630859375,-0.09709642082452774,5.960475846222835e-06,20100.0
0,1,3,0.0,0.0,98.89888000488281,38.07118606567383,98.89888000488281,38.07118606567383,1.0,138.0,138.0,0.0,0.0,5.9604644775390625e-06,20400.0
1,2,2,101.76634979248047,20.0,67.0,0.0,-34.76634979248047,-20.0,0.9984498620033264,137.78607177734375,138.0,-0.037337541580200195,-0.0006516628200188279,5.9604644775390625e-06,20400.0
2,3,1,94.55299377441406,19.0,0.0,0.0,-94.55299377441406,-19.0,0.9136311411857605,126.08109283447266,138.0,6.829697132110596,0.11920066177845001,1.2287812751310412e-05,20400.0
3,4,1,77.62809753417969,15.000000953674316,0.0,0.0,-77.62809753417969,-15.000000953674316,0.9269194602966309,127.91488647460938,138.0,-2.1849143505096436,-0.03813393414020538,0.0,20400.0
4,5,1,74.39671325683594,14.0,0.0,0.0,-74.39671325683594,-14.0,0.9600933194160461,132.4928741455078,138.0,-1.6652789115905762,-0.029064590111374855,0.0,20400.0
5,6,1,71.2879867553711,14.0,0.0,0.0,-71.2879867553711,-14.0,0.9683073163032532,133.62640380859375,138.0,-1.972794771194458,-0.03443175181746483,4.470348358154297e-06,20400.0
6,7,2,64.92484283447266,13.0,64.0,0.0,-0.9248428344726562,-13.0,1.0,138.0,138.0,-5.585384845733643,-0.0974833220243454,0.0,20400.0
7,8,1,89.06571197509766,18.0,0.0,0.0,-89.06571197509766,-18.0,0.9536942839622498,219.3496856689453,230.0,-4.817030429840088,-0.0840730145573616,3.725290298461914e-07,20400.0
8,9,1,183.36753845214844,36.0,0.0,0.0,-183.36753845214844,-36.0,0.905977725982666,125.0249252319336,138.0,1.254408597946167,0.02189355343580246,4.214684850012418e-06,20400.0
9,10,1,105.08097076416016,23.0,0.0,0.0,-105.08097076416016,-23.0,0.9474514722824097,130.74830627441406,138.0,0.49205783009529114,0.008588026277720928,9.42432143347105e-06,20400.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9035906791687012,207.82586669921875,230.0,7.65763521194458,0.13365089893341064,0.0,20400.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9092549085617065,209.12863159179688,230.0,6.9758477210998535,0.12175146490335464,1.1920928955078125e-05,20400.0
12,13,2,136.56370544433594,27.000001907348633,200.0,0.0,63.43629455566406,-27.000001907348633,0.9050012826919556,208.15028381347656,230.0,9.951354026794434,0.17368383705615997,5.9604644775390625e-06,20400.0
13,14,2,96.52349853515625,20.0,0.0,0.0,-96.52349853515625,-20.0,0.896970808506012,206.30328369140625,230.0,12.739242553710938,0.2223416566848755,1.1920928955078125e-05,20400.0
14,15,2,164.9610595703125,32.0,274.0,0.0,109.0389404296875,-32.0,0.9244168400764465,212.61587524414062,230.0,25.79515838623047,0.4502102732658386,2.384185791015625e-05,20400.0
15,16,2,104.9662857055664,20.0,245.0,0.0,140.0337142944336,-20.0,0.9124119877815247,209.85476684570312,230.0,20.017324447631836,0.3493680953979492,2.3853495804360136e-05,20400.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.932835042476654,214.55206298828125,230.0,24.605026245117188,0.4294385612010956,2.9802322387695312e-06,20400.0
17,18,2,169.9346160888672,34.0,144.0,0.0,-25.934616088867188,-34.0,0.9356094598770142,215.19017028808594,230.0,26.310117721557617,0.4591980278491974,3.725290298461914e-07,20400.0
18,19,1,94.61763000488281,18.0,0.0,0.0,-94.61763000488281,-18.0,0.9076908230781555,208.76889038085938,230.0,17.051898956298828,0.29761168360710144,1.2287812751310412e-05,20400.0
19,20,1,68.07646942138672,13.0,0.0,0.0,-68.07646942138672,-13.0,0.9094029664993286,209.1626739501953,230.0,15.775979995727539,0.2753427028656006,6.143906375655206e-06,20400.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9433668851852417,216.97438049316406,230.0,28.018760681152344,0.4890194535255432,0.0,20400.0
21,22,2,0.0,0.0,150.0,117.13411712646484,150.0,117.13411712646484,1.0,230.0,230.0,30.059785842895508,0.5246420502662659,1.1920928955078125e-05,20400.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9118043780326843,209.7150115966797,230.0,15.589184761047363,0.27208250761032104,0.0,20400.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9031264781951904,207.71910095214844,230.0,18.618314743041992,0.32495078444480896,0.0,20400.0
24,25,2,0.0,0.0,0.12810008227825165,88.32988739013672,0.12810008227825165,88.32988739013672,1.0,138.0,138.0,-5.585384845733643,-0.0974833220243454,1.1641532182693481e-08,20400.0
0,1,3,0.0,0.0,101.63127136230469,37.0777587890625,101.63127136230469,37.0777587890625,1.0,138.0,138.0,0.0,0.0,9.42432143347105e-06,20700.0
1,2,2,102.14283752441406,20.0,67.0,0.0,-35.14283752441406,-20.0,0.9984446167945862,137.7853546142578,138.0,-0.03853774815797806,-0.0006726103601977229,5.9604644775390625e-06,20700.0
2,3,1,94.63038635253906,19.0,0.0,0.0,-94.63038635253906,-19.0,0.9139108657836914,126.11969757080078,138.0,6.744379997253418,0.11771159619092941,8.940696716308594e-06,20700.0
3,4,1,77.81132507324219,15.000000953674316,0.0,0.0,-77.81132507324219,-15.000000953674316,0.9270125031471252,127.92772674560547,138.0,-2.2342092990875244,-0.03899429365992546,0.0,20700.0
4,5,1,74.4906234741211,14.0,0.0,0.0,-74.4906234741211,-14.0,0.9601536393165588,132.50120544433594,138.0,-1.7053285837173462,-0.029763588681817055,0.0,20700.0
5,6,1,71.42079162597656,14.0,0.0,0.0,-71.42079162597656,-14.0,0.9684728980064392,133.64926147460938,138.0,-2.0403666496276855,-0.0356111042201519,1.2287812751310412e-05,20700.0
6,7,2,65.25646209716797,13.0,64.0,0.0,-1.2564620971679688,-13.0,1.0,138.0,138.0,-5.697937488555908,-0.09944773465394974,4.6566128730773926e-08,20700.0
7,8,1,89.11819458007812,18.0,0.0,0.0,-89.11819458007812,-18.0,0.9537551403045654,219.36367797851562,230.0,-4.917172908782959,-0.08582083135843277,1.6763806343078613e-06,20700.0
8,9,1,183.166748046875,36.0,0.0,0.0,-183.166748046875,-36.0,0.9062085151672363,125.05677032470703,138.0,1.1725348234176636,0.020464586094021797,5.9604644775390625e-06,20700.0
9,10,1,105.41806030273438,23.0,0.0,0.0,-105.41806030273438,-23.0,0.947592556476593,130.7677764892578,138.0,0.41267022490501404,0.007202451582998037,9.99600251816446e-06,20700.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9038889408111572,207.8944549560547,230.0,7.559089183807373,0.13193094730377197,0.0,20700.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.909542441368103,209.1947479248047,230.0,6.880333423614502,0.12008442729711533,1.1920928955078125e-05,20700.0
12,13,2,136.68675231933594,27.000001907348633,200.0,0.0,63.31324768066406,-27.000001907348633,0.9053061008453369,208.22039794921875,230.0,9.847762107849121,0.17187581956386566,6.143906375655206e-06,20700.0
13,14,2,96.54356384277344,20.0,0.0,0.0,-96.54356384277344,-20.0,0.8972928524017334,206.3773651123047,230.0,12.625162124633789,0.22035056352615356,1.1920928955078125e-05,20700.0
14,15,2,165.7545928955078,32.0,274.0,0.0,108.24540710449219,-32.0,0.9246752262115479,212.67529296875,230.0,25.64896011352539,0.4476586580276489,2.384185791015625e-05,20700.0
15,16,2,105.11528015136719,20.0,245.0,0.0,139.8847198486328,-20.0,0.9127033352851868,209.92176818847656,230.0,19.887710571289062,0.3471059203147888,2.9886023185099475e-05,20700.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9330631494522095,214.60452270507812,230.0,24.466466903686523,0.42702025175094604,0.0,20700.0
17,18,2,170.1708984375,34.0,144.0,0.0,-26.1708984375,-34.0,0.9358248114585876,215.23971557617188,230.0,26.167512893676758,0.456709086894989,1.1926747902180068e-05,20700.0
18,19,1,94.55025482177734,18.0,0.0,0.0,-94.55025482177734,-18.0,0.9079976677894592,208.83946228027344,230.0,16.928037643432617,0.2954498827457428,1.1944189282075968e-05,20700.0
19,20,1,68.3093032836914,13.0,0.0,0.0,-68.3093032836914,-13.0,0.9097139239311218,209.23419189453125,230.0,15.655350685119629,0.27323731780052185,6.143906375655206e-06,20700.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9435709714889526,217.0213165283203,230.0,27.874500274658203,0.48650163412094116,2.384185791015625e-05,20700.0
21,22,2,0.0,0.0,150.0,116.61546325683594,150.0,116.61546325683594,1.0,230.0,230.0,29.918514251708984,0.5221763849258423,5.9604644775390625e-06,20700.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9121191501617432,209.7873992919922,230.0,15.471710205078125,0.27003219723701477,2.9802322387695312e-06,20700.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9034857153892517,207.8017120361328,230.0,18.494836807250977,0.32279568910598755,3.725290298461914e-07,20700.0
24,25,2,0.0,0.0,0.11863555014133453,88.32501983642578,0.11863555014133453,88.32501983642578,1.0,138.0,138.0,-5.697937488555908,-0.09944773465394974,0.0,20700.0
0,1,3,0.0,0.0,101.08716583251953,36.81856918334961,101.08716583251953,36.81856918334961,1.0,138.0,138.0,0.0,0.0,1.2287812751310412e-05,21000.0
1,2,2,101.92947387695312,20.0,67.0,0.0,-34.929473876953125,-20.0,0.9984488487243652,137.7859344482422,138.0,-0.038294944912195206,-0.0006683726678602397,5.9604644775390625e-06,21000.0
2,3,1,94.50544738769531,19.0,0.0,0.0,-94.50544738769531,-19.0,0.9140806794166565,126.14313507080078,138.0,6.740298271179199,0.11764035373926163,8.940696716308594e-06,21000.0
3,4,1,77.75768280029297,15.000000953674316,0.0,0.0,-77.75768280029297,-15.000000953674316,0.9271166324615479,127.94209289550781,138.0,-2.2311203479766846,-0.03894038125872612,0.0,21000.0
4,5,1,74.56668090820312,14.0,0.0,0.0,-74.56668090820312,-14.0,0.9602335095405579,132.51222229003906,138.0,-1.6991571187973022,-0.029655875638127327,2.9802322387695312e-06,21000.0
5,6,1,71.36299896240234,14.0,0.0,0.0,-71.36299896240234,-14.0,0.9686309099197388,133.6710662841797,138.0,-2.0247693061828613,-0.0353388786315918,8.330001946887933e-06,21000.0
6,7,2,65.0418701171875,13.0,64.0,0.0,-1.0418701171875,-13.0,1.0,138.0,138.0,-5.653127670288086,-0.09866565465927124,3.4924596548080444e-08,21000.0
7,8,1,89.01160430908203,18.0,0.0,0.0,-89.01160430908203,-18.0,0.9538580179214478,219.38734436035156,230.0,-4.884099006652832,-0.0852435827255249,5.9604644775390625e-06,21000.0
8,9,1,183.56288146972656,36.0,0.0,0.0,-183.56288146972656,-36.0,0.9063723087310791,125.07937622070312,138.0,1.1731607913970947,0.020475512370467186,8.429369700024836e-06,21000.0
9,10,1,104.86288452148438,23.0,0.0,0.0,-104.86288452148438,-23.0,0.9477742910385132,130.7928466796875,138.0,0.4291256070137024,0.007489652372896671,4.470348358154297e-06,21000.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.904105007648468,207.94415283203125,230.0,7.560812950134277,0.13196103274822235,2.9802322387695312e-06,21000.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9097551107406616,209.24368286132812,230.0,6.883647918701172,0.12014228105545044,2.384185791015625e-05,21000.0
12,13,2,136.64151000976562,27.000001907348633,200.0,0.0,63.358489990234375,-27.000001907348633,0.9055281281471252,208.27146911621094,230.0,9.848663330078125,0.17189154028892517,5.9604644775390625e-06,21000.0
13,14,2,96.56428527832031,20.0,0.0,0.0,-96.56428527832031,-20.0,0.8975152969360352,206.42852783203125,230.0,12.619811058044434,0.22025717794895172,1.1920928955078125e-05,21000.0
14,15,2,166.08889770507812,32.0,274.0,0.0,107.91110229492188,-32.0,0.9248327016830444,212.71151733398438,230.0,25.621994018554688,0.44718798995018005,2.9802322387695312e-06,21000.0
15,16,2,104.79447937011719,20.0,245.0,0.0,140.2055206298828,-20.0,0.9129075407981873,209.96873474121094,230.0,19.8752384185791,0.3468882143497467,1.4905816897226032e-05,21000.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9332177042961121,214.64007568359375,230.0,24.44487762451172,0.4266434609889984,5.9604644775390625e-06,21000.0
17,18,2,170.5551300048828,34.0,144.0,0.0,-26.555130004882812,-34.0,0.935964047908783,215.271728515625,230.0,26.141653060913086,0.45625776052474976,1.2065570444974583e-05,21000.0
18,19,1,94.66368103027344,18.0,0.0,0.0,-94.66368103027344,-18.0,0.9082119464874268,208.8887481689453,230.0,16.91799545288086,0.29527461528778076,1.4901161193847656e-06,21000.0
19,20,1,68.26630401611328,13.0,0.0,0.0,-68.26630401611328,-13.0,0.9099356532096863,209.2852020263672,230.0,15.648404121398926,0.2731160819530487,0.0,21000.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9436999559402466,217.0509796142578,230.0,27.848060607910156,0.4860401749610901,2.4575625502620824e-05,21000.0
21,22,2,0.0,0.0,150.0,116.27708435058594,150.0,116.27708435058594,1.0,230.0,230.0,29.894453048706055,0.5217564702033997,0.0,21000.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9123427271842957,209.8388214111328,230.0,15.465889930725098,0.2699306011199951,3.3320009151793784e-06,21000.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9036815166473389,207.84674072265625,230.0,18.47637939453125,0.32247355580329895,0.0,21000.0
24,25,2,0.0,0.0,0.1583598256111145,88.08488464355469,0.1583598256111145,88.08488464355469,1.0,138.0,138.0,-5.653127670288086,-0.09866565465927124,1.1641532182693481e-08,21000.0
0,1,3,0.0,0.0,101.33963775634766,37.26969909667969,101.33963775634766,37.26969909667969,1.0,138.0,138.0,0.0,0.0,6.664001830358757e-06,21300.0
1,2,2,101.90621948242188,20.0,67.0,0.0,-34.906219482421875,-20.0,0.9984462857246399,137.78558349609375,138.0,-0.03825389966368675,-0.0006676562479697168,5.9604644775390625e-06,21300.0
2,3,1,94.416748046875,19.0,0.0,0.0,-94.416748046875,-19.0,0.9138519763946533,126.111572265625,138.0,6.7579545974731445,0.117948517203331,0.0,21300.0
3,4,1,77.519775390625,15.000000953674316,0.0,0.0,-77.519775390625,-15.000000953674316,0.9270138144493103,127.92790985107422,138.0,-2.2237210273742676,-0.03881124034523964,2.9802322387695312e-06,21300.0
4,5,1,74.80950164794922,14.0,0.0,0.0,-74.80950164794922,-14.0,0.9600703120231628,132.4897003173828,138.0,-1.7124521732330322,-0.029887918382883072,2.9802322387695312e-06,21300.0
5,6,1,71.45387268066406,14.0,0.0,0.0,-71.45387268066406,-14.0,0.9683939218521118,133.63836669921875,138.0,-2.038562297821045,-0.035579610615968704,3.3320009151793784e-06,21300.0
6,7,2,65.14496612548828,13.0,64.0,0.0,-1.1449661254882812,-13.0,1.0,138.0,138.0,-5.687894821166992,-0.0992724597454071,5.960509952274151e-06,21300.0
7,8,1,89.16415405273438,18.0,0.0,0.0,-89.16415405273438,-18.0,0.9537146687507629,219.3543701171875,230.0,-4.912041187286377,-0.08573126047849655,9.313225746154785e-07,21300.0
8,9,1,183.7187042236328,36.0,0.0,0.0,-183.7187042236328,-36.0,0.9061059951782227,125.0426254272461,138.0,1.1714158058166504,0.02044505625963211,2.9802322387695312e-06,21300.0
9,10,1,105.23039245605469,23.0,0.0,0.0,-105.23039245605469,-23.0,0.947513222694397,130.75682067871094,138.0,0.41599512100219727,0.0072604818269610405,1.685873940004967e-05,21300.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9037760496139526,207.8684844970703,230.0,7.563465595245361,0.13200733065605164,1.1920928955078125e-05,21300.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.909430742263794,209.1690673828125,230.0,6.885342121124268,0.12017184495925903,1.1920928955078125e-05,21300.0
12,13,2,136.63674926757812,27.000001907348633,200.0,0.0,63.363250732421875,-27.000001907348633,0.9051918387413025,208.19412231445312,230.0,9.854660987854004,0.17199622094631195,1.4901161193847656e-06,21300.0
13,14,2,96.7262191772461,20.0,0.0,0.0,-96.7262191772461,-20.0,0.8971717357635498,206.3494873046875,230.0,12.630967140197754,0.22045189142227173,1.1920928955078125e-05,21300.0
14,15,2,165.5247802734375,32.0,274.0,0.0,108.4752197265625,-32.0,0.9246099591255188,212.6602783203125,230.0,25.669530868530273,0.4480176866054535,2.9802322387695312e-06,21300.0
15,16,2,105.09302520751953,20.0,245.0,0.0,139.90697479248047,-20.0,0.9126009941101074,209.89822387695312,230.0,19.900423049926758,0.3473277688026428,1.7896909412229434e-05,21300.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9329878091812134,214.58718872070312,230.0,24.482643127441406,0.42730259895324707,2.9802322387695312e-06,21300.0
17,18,2,170.1355743408203,34.0,144.0,0.0,-26.135574340820312,-34.0,0.935757577419281,215.2242431640625,230.0,26.18521499633789,0.45701804757118225,1.212866663991008e-05,21300.0
18,19,1,94.63280487060547,18.0,0.0,0.0,-94.63280487060547,-18.0,0.9078892469406128,208.8145294189453,230.0,16.93941879272461,0.2956485152244568,7.450580596923828e-07,21300.0
19,20,1,68.16998291015625,13.0,0.0,0.0,-68.16998291015625,-13.0,0.9096043109893799,209.20899963378906,230.0,15.667000770568848,0.2734406590461731,1.4901161193847656e-06,21300.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9435121417045593,217.00778198242188,230.0,27.89325523376465,0.4868289828300476,5.9604644775390625e-06,21300.0
21,22,2,0.0,0.0,150.0,116.77466583251953,150.0,116.77466583251953,1.0,230.0,230.0,29.936038970947266,0.5224822759628296,0.0,21300.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9120071530342102,209.7616424560547,230.0,15.482589721679688,0.2702220678329468,2.9802322387695312e-06,21300.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9034128189086914,207.78494262695312,230.0,18.51274299621582,0.3231081962585449,0.0,21300.0
24,25,2,0.0,0.0,0.14909681677818298,88.35194396972656,0.14909681677818298,88.35194396972656,1.0,138.0,138.0,-5.687894821166992,-0.0992724597454071,1.1641532182693481e-08,21300.0
0,1,3,0.0,0.0,100.86426544189453,37.48122024536133,100.86426544189453,37.48122024536133,1.0,138.0,138.0,0.0,0.0,2.9802322387695312e-06,21600.0
1,2,2,101.79854583740234,20.0,67.0,0.0,-34.798545837402344,-20.0,0.9984456896781921,137.78550720214844,138.0,-0.03814344108104706,-0.0006657284102402627,8.429369700024836e-06,21600.0
2,3,1,94.38178253173828,19.0,0.0,0.0,-94.38178253173828,-19.0,0.9137739539146423,126.1008071899414,138.0,6.771889686584473,0.11819173395633698,5.9604644775390625e-06,21600.0
3,4,1,77.7362289428711,15.000000953674316,0.0,0.0,-77.7362289428711,-15.000000953674316,0.926922619342804,127.91532135009766,138.0,-2.2273988723754883,-0.038875430822372437,0.0,21600.0
4,5,1,74.40896606445312,14.0,0.0,0.0,-74.40896606445312,-14.0,0.96009761095047,132.49346923828125,138.0,-1.6969002485275269,-0.02961648628115654,2.9802322387695312e-06,21600.0
5,6,1,71.52376556396484,14.0,0.0,0.0,-71.52376556396484,-14.0,0.9683230519294739,133.6285858154297,138.0,-2.0315096378326416,-0.035456519573926926,6.869096068840008e-06,21600.0
6,7,2,65.07044219970703,13.0,64.0,0.0,-1.0704421997070312,-13.0,1.0,138.0,138.0,-5.692768096923828,-0.09935751557350159,2.3283064365386963e-08,21600.0
7,8,1,89.44140625,18.0,0.0,0.0,-89.44140625,-18.0,0.9536473155021667,219.33888244628906,230.0,-4.917231559753418,-0.08582185208797455,0.0,21600.0
8,9,1,183.52777099609375,36.0,0.0,0.0,-183.52777099609375,-36.0,0.9060205817222595,125.03083801269531,138.0,1.1809464693069458,0.020611396059393883,6.664001830358757e-06,21600.0
